StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,Complexity
JBWKIWSBJXDJDT-UHFFFAOYSA-N,ClC(c1ccccc1)(c2ccccc2)c3ccccc3,Test,0.43072822200000005,278.781,108.5,198.395,-1193.27432,-1193.277117,-0.00279661,-1193.038359,-1193.041521,-0.0031620000000000003,-1173.960192,-1173.9771759999999,-0.01698482,-1173.677901,-1173.694827,-0.016926,2.2687,2.6978,-0.25294,-0.05058,0.12974000000000002,0.09402999999999999,497.6980591,0.0,-3.66825,-0.24065,0.25868,-0.1177,35,30786.0,30937.0,39676.5,0.6811023620000001,0.9096686620000001,0.937996663,4,-26.62434227,-94.35795906,67.73361679,3648,-0.025865668999999997,0.003981007,1159.8221193676025
JCRIDWXIBSEOEG-UHFFFAOYSA-N,Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,Train,0.205061347,184.108,63.0,98.132,-716.493458,-716.4995367,-0.006078676,-716.420496,-716.426784,-0.006288,-703.1305054,-703.1421293,-0.011623943999999999,-703.040424,-703.0519730000001,-0.011549,4.3697,5.023,-0.28957,-0.13939000000000001,0.04093,0.13066,325.2093201,-2.1915,-0.18938,-0.65546,0.53784,-1.19328,17,14335.0,17999.0,28996.5,0.452783658,0.548197853,0.985538345,3,109.5615269,-137.0246639,246.58619080000003,6427,0.038367231,0.010461017,478.6126066629115
JDCXPRVWBPDZRZ-UHFFFAOYSA-N,Cc1ccc(Nc2[nH]c3ccc(C)cc3n2)cc1,Train,-2.432800953,237.304,197.5,180.503,-744.9371842999999,-744.943358,-0.0061736759999999995,-744.713727,-744.719697,-0.0059700000000000005,-731.0352989,-731.0584062,-0.023107374,-730.7618940000001,-730.7851459999999,-0.023252000000000002,3.7424,4.4921,-0.19499,-0.023119999999999998,0.1572,0.03608,488.7983704,0.0,-2.2998,-0.6974199999999999,0.5898800000000001,-1.7820200000000002,33,14828.5,29054.0,46260.5,0.305704945,0.544502618,0.546463062,2,3.037863518,-154.4890969,157.5269604,4887,-0.031612256,0.009079965,1258.379996494166
JEPXWPONFKFPCB-UHFFFAOYSA-N,Nc1ccc2c(Cc3cc(Cl)ccc23)c1,Test,-0.733732477,215.68200000000002,136.5,148.001,-1016.3932900000001,-1016.3974509999999,-0.00416061,-1016.236226,-1016.240458,-0.004232,-1000.4141810000001,-1000.429075,-0.01489444,-1000.2272960000001,-1000.242518,-0.015222,4.1724,4.72,-0.20015,-0.038439999999999995,0.14188,0.04124,410.2099609,0.0,-1.9594,-0.86246,0.41585,-0.88195,25,13940.0,24352.5,38499.5,0.33887043200000005,0.5702378220000001,0.59810567,7,62.20789677,-85.03109321,147.23899,4440,0.032766368,0.013536215,939.8727910734866
JFCQEDHGNNZCLN-UHFFFAOYSA-N,OC(=O)CCCC(O)=O,Train,-2.9662637060000003,132.116,98.0,108.024,-496.30185020000005,-496.3087561000001,-0.006905935,-496.20486600000004,-496.21145199999995,-0.006586,-487.0493581,-487.0590414,-0.009683235,-486.925842,-486.93572699999993,-0.009885,3.0678,3.5793,-0.29309,-0.015269999999999999,0.16505,0.13418,315.8199768,-2.69982,0.04045,-0.72734,0.82265,-2.69982,17,11072.0,20111.5,24741.0,0.41200000000000003,0.511904703,0.8,6,48.31984386,-133.7004094,182.02025319999998,3468,0.030019071,0.005047614000000001,295.87722782681897
JFLKFZNIIQFQBS-FNCQTZNRSA-N,c1ccc(cc1)\C=C\C=C\c2ccccc2,Train,-0.49394201200000004,206.287,152.0,226.827,-618.1402901,-618.1431561,-0.002865926,-617.933933,-617.937052,-0.0031190000000000002,-606.5370812000001,-606.5521924,-0.015111236,-606.288466,-606.30383,-0.015364,0.0001,0.0,-0.20247,-0.07216,0.10815999999999999,0.04356,470.75357060000005,0.0,-3.35987,-0.24352,0.2473,0.0,30,12109.5,28398.5,45493.5,0.241666667,0.458259934,0.526946108,14,22.79788104,-58.99074057,81.78862161,1095,0.024086887,0.0024174179999999997,980.2278167716016
JHMMNVQXKFUCCZ-VOTSOKGWSA-N,[O-][N+](=O)c1cc(c(\C=C\c2ccccc2)c(c1)[N+]([O-])=O)[N+]([O-])=O,Test,-0.79967407,315.242,155.5,246.042,-1154.2300699999998,-1154.237356,-0.0072854,-1154.0602939999999,-1154.0674900000001,-0.007195999999999999,-1132.662626,-1132.682032,-0.01940627,-1132.4524789999998,-1132.4717460000002,-0.019267,4.7754,5.2017,-0.25753000000000004,-0.14324,0.03708,0.09862,516.9073486000001,-2.19592,-1.6828400000000001,-0.37642,0.49996,-0.70201,32,22577.0,32796.0,46646.5,0.401863985,0.626240893,0.651559295,4,190.1490481,-132.00279890000002,322.15184700000003,9618,0.033494682000000005,0.006847481999999999,1193.4682954463126
JHWNWJKBPDFINM-UHFFFAOYSA-N,O=C1CCCCCCCCCCCN1,Test,-0.916775407,197.321,151.0,172.433,-601.1418384,-601.1467958,-0.004957434,-600.842597,-600.847499,-0.004902,-589.9027426,-589.9159135,-0.013170857,-589.535128,-589.548573,-0.013444999999999999,4.4029,5.0755,-0.24994,-0.00285,0.17747000000000002,0.09103,420.1567688,-0.6833899999999999,-4.32792,-0.6833899999999999,0.68998,-1.34499,37,21805.0,24682.5,37412.5,0.51113467,0.596244145,0.9542288109999999,3,-23.26290702,-123.48779170000002,100.2248847,3392,0.029377782999999998,0.008458945,932.0111031046875
JLYXXMFPNIAWKQ-CDRYSYESSA-N,Cl[C@@H]1[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Test,-1.242384483,290.832,310.0,162.273,-2993.439211,-2993.443993,-0.00478238,-2993.366055,-2993.370528,-0.0044729999999999995,-2955.445873,-2955.4666190000003,-0.02074543,-2955.3519149999997,-2955.372774,-0.020859,0.0,0.0,-0.3123,-0.07529,0.10503,0.15339,381.6051025,0.0,-1.64858,-0.27486,0.29859,-0.14222,18,20981.5,21115.5,33035.0,0.55,0.575471698,0.919320622,2,181.5643447,0.0,181.5643447,1998,0.045971504,0.014601181000000001,259.70527509086565
JLZUZNKTTIRERF-UHFFFAOYSA-N,c1ccc(cc1)C(c2ccccc2)=C(c3ccccc3)c4ccccc4,Train,-0.840478568,332.445,224.5,260.32099999999997,-1002.839925,-1002.842954,-0.0030281999999999996,-1002.5154140000001,-1002.5185710000001,-0.003157,-984.0866127,-984.1071803,-0.020567589,-983.699165,-983.7199939999999,-0.020829,0.0,0.0,-0.20645,-0.05636,0.12395999999999999,0.04754,597.8577881,0.0,-4.9497800000000005,-0.24291999999999997,0.24949000000000002,0.0,46,30957.0,33605.5,49839.0,0.6015625,0.640536811,0.940944875,12,-91.60556014,-106.4156247,14.81006452,1223,-0.02531459,0.003211478,1639.3047139658734
JMKXWKLOUNEPMY-UHFFFAOYSA-N,O=N(=O)/C(N(=O)=O)=S/1CCCC1,Train,-3.39725362,192.196,187.0,114.93700000000001,-1003.702909,-1003.714814,-0.01190527,-1003.5956380000001,-1003.607307,-0.011669,-987.3439800000001,-987.3632017000001,-0.019221758000000002,-987.209625,-987.232288,-0.022663,9.9475,11.5973,-0.26639,-0.08665,0.09367,0.10747999999999999,345.0942383,-1.73092,-2.26209,-0.5816600000000001,0.8655,0.02912,20,17496.5,22488.5,26226.5,0.670300236,0.7377342,0.9699129479999999,2,100.59935870000001,-294.22288280000004,394.8222415,7797,0.050637712,0.011107328,486.96027348100836
JTGMTYWYUZDRBK-UHFFFAOYSA-N,Cc1c2ccccc2c(C)c3ccccc13,Train,-0.852073862,206.287,183.0,173.06599999999997,-618.1711234,-618.1731913,-0.002067976,-617.958559,-617.960689,-0.00213,-606.6170836,-606.631572,-0.014488371000000002,-606.3625049999999,-606.376741,-0.014236000000000002,0.0005,0.0007,-0.19429000000000002,-0.07081,0.10951,0.03538,413.6239624,0.0,-3.39448,-0.68276,0.24625,0.0,30,18103.5,20904.5,40008.0,0.410645081,0.46527209700000005,0.792722714,10,-34.14054516,-67.87804826,33.737503100000005,1528,-0.022653099,0.001389852,1055.3436725346132
JUTIJVADGQDBGY-UHFFFAOYSA-N,c1ccc2C3C4c5ccccc5C(C(c2c1)c6ccccc36)c7ccccc47,Train,-2.552019331,356.467,260.0,237.705,-1079.068499,-1079.072381,-0.00388209,-1078.72019,-1078.724452,-0.004262,-1059.022144,-1059.043556,-0.02141198,-1058.608248,-1058.629493,-0.021245,0.0,0.0,-0.21781999999999999,-0.0283,0.15202000000000002,0.058910000000000004,569.7445679,0.0,-4.95027,-0.27534000000000003,0.26645,0.0,48,28120.5,34389.5,37066.0,0.6967212740000001,0.786885246,0.87628864,6,-91.08266794,-167.4246566,76.3419887,1744,-0.027034542999999998,0.003476695,1813.972567463382
JUVIOZPCNVVQFO-HBGVWJBISA-N,COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(C)=C,Train,-0.6665444070000001,394.42400000000004,163.0,239.355,-1341.033954,-1341.0417630000002,-0.00780909,-1340.679773,-1340.688001,-0.008228000000000001,-1316.228131,-1316.247509,-0.0193776,-1315.798322,-1315.817772,-0.01945,3.9098,4.6538,-0.19793,-0.06277,0.11755,0.03902,657.0621338,-3.27696,-2.10091,-0.7137,0.57363,-3.27696,51,31422.0,42084.0,54076.0,0.556100109,0.594344439,0.966845939,9,-47.45319679,-225.02660209999996,177.57340530000002,3937,-0.034974192,0.013784771000000001,1926.2303628190632
JUYSLKGFKJWMCH-UHFFFAOYSA-N,CCCC(=CC(O)=O)c1ccccc1,Train,0.426625697,190.24200000000002,83.0,145.828,-616.1846625,-616.1890635999999,-0.00440108,-615.993241,-615.997808,-0.004567,-604.6597803,-604.6722476,-0.012467283000000001,-604.424724,-604.437466,-0.012742,1.9374,2.2762,-0.24581,-0.06332,0.11699999999999999,0.0869,421.05068969999996,-1.35458,-2.34821,-0.72936,0.77746,-1.35458,28,24698.5,25079.0,32862.0,0.6198140089999999,0.677220578,0.95692048,8,-49.25154226,-117.7893956,68.53785334,2230,-0.044573217000000005,0.014876008999999999,808.6990887369226
JXKYZFOIAYHFNI-ISLYRVAYSA-N,CCc1cc(O)ccc1N=Nc2ccc(cc2)C(C)=O,Train,-0.647291755,268.315,117.0,194.239,-879.2916649,-879.2976261,-0.005961211,-879.052042,-879.0585800000001,-0.0065379999999999995,-862.8943682,-862.910668,-0.016299821000000003,-862.603353,-862.619427,-0.016074,3.8861,4.619,-0.22929000000000002,-0.10364000000000001,0.07668,0.07038,526.8337402,-1.28047,-2.63292,-0.7761100000000001,0.56334,-1.6937099999999998,36,18431.0,32343.5,49703.5,0.33657855,0.577547251,0.635516795,7,37.93066252,-108.8716396,146.8023021,1880,0.027325847,0.004480351,1235.9982049062942
JYGXADMDTFJGBT-VWUMJDOOSA-N,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,Train,-3.445323923,362.466,219.0,282.509,-1194.417261,-1194.428967,-0.01170583,-1193.9834460000002,-1193.995105,-0.011659000000000001,-1172.277917,-1172.298383,-0.02046634,-1171.7481539999999,-1171.771812,-0.023658000000000002,4.1176,4.6743,-0.24179,-0.05492999999999999,0.12539,0.08288,561.8956299,-3.49346,-4.7453199999999995,-0.79171,0.56019,-3.49346,56,24467.0,40848.5,49247.0,0.48498422700000005,0.569501423,0.8146583079999999,6,101.7311122,-232.0835543,333.81466639999996,9288,0.035160065,0.016941968999999998,1799.1373014055257
JYMZGBAJQCQZCZ-UHFFFAOYSA-N,O=c5c1ccccc1c6c2ccccc2c7c(=O)c3ccccc3c8c4ccccc4c5c6c78,Test,-3.8400840030000003,432.478,393.5,292.836,-1379.576679,-1379.58194,-0.00526118,-1397.611906,-1397.6153359999998,-0.00342943,-1371.7761990000001,-1371.799917,-0.02371725,-1370.95047,-1370.9746539999999,-0.024184,1.9546,2.4893,-0.20514000000000002,-0.13614,0.044180000000000004,0.04623,676.3323975,-1.19484,-2.9424200000000003,-0.5975699999999999,0.52189,-1.19484,50,38661.0,45591.0,59947.0,0.607973422,0.72220855,0.786299167,2,-71.92691145,-127.29760690000002,55.3706955,2764,-0.046055574,0.014106023999999998,2614.851585243789
JZFDKGFWNSQAHU-UHFFFAOYSA-N,CCc1ccc(cc1)C(=O)c2ccccc2C(O)=O,Train,-0.9127760340000001,254.285,122.0,194.58599999999998,-843.8618087000001,-843.8681623,-0.006353574,-843.6469210000001,-843.6536800000001,-0.006759,-828.1240501,-828.1404683999999,-0.016418251000000002,-827.862496,-827.8787070000001,-0.016211,4.1128,4.8954,-0.25268,-0.07227,0.10805,0.09377,488.88595580000003,-1.89218,-1.89047,-0.72129,0.80802,-1.89218,33,23616.5,35100.0,37418.5,0.554010699,0.7189583890000001,0.895791628,5,-52.16303619,-187.1687478,135.00571169999998,3937,-0.047540957,0.016357023000000002,1155.673988400901
JZUTXVTYJDCMDU-MOPGFXCFSA-N,COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5cc34,Train,-0.892961108,383.401,132.0,289.358,-1318.9690369999998,-1318.97693,-0.00789285,-1318.630359,-1318.63825,-0.007891,-1294.599734,-1294.618184,-0.01845072,-1294.189538,-1294.207514,-0.017976,6.3947,7.6832,-0.21991,-0.05314,0.12718,0.061,601.5414429,-3.3183599999999998,-1.07902,-0.60219,0.81182,-3.88105,49,32750.0,41504.5,49464.5,0.532258108,0.778052526,0.946167737,9,-4.407223248999999,-229.19622650000002,224.78900330000002,4206,-0.049245864,0.016604432,1801.6787407802976
KAIFVTULVGBPRY-UHFFFAOYSA-N,CCOC(=O)C(=NNc1ccccc1OC)C#N,Train,-0.94009421,247.25400000000002,145.0,205.21099999999998,-855.0130832999998,-855.0198264,-0.006743096,-854.8189960000001,-854.8258880000001,-0.0068920000000000006,-839.1011799,-839.1114261,-0.010246182,-838.867148,-838.8759949999999,-0.008847,6.2936,7.4166,-0.22735999999999998,-0.09179,0.08853,0.06845,500.09674069999994,-1.71767,-0.83742,-0.7117899999999999,0.78764,-2.51651,31,19295.5,24969.0,45475.0,0.359861592,0.45414846600000003,0.77501495,5,-19.34468793,-205.902635,186.55794709999998,4985,0.032054571000000004,0.006888310999999999,948.5077998654456
KBEQLIYKBJSPNY-NRUUGDAUSA-N,CCOC(=O)NC1CC2CC[C@]1(C)C2(C)C,Train,-1.173843997,225.331,93.0,191.132,-714.4852095,-714.4889107999999,-0.003701307,-714.180846,-714.184792,-0.003946,-701.1967953,-701.2079255,-0.011130258,-700.820092,-700.8311309999999,-0.011039,2.3126,2.7376,-0.2491,-0.00196,0.17836,0.09018999999999999,463.46313480000003,-1.27826,-3.8349,-0.71017,0.9319799999999999,-1.9511900000000002,39,22255.5,33039.5,35841.0,0.573953481,0.57491648,0.987973276,4,-64.25515597,-98.63731586,34.38215989,1842,-0.050374427,0.015718278999999998,1020.58247395054
KBLFLMTZLPQGIF-UHFFFAOYSA-N,O=C1CCCCCCCCN1,Test,-0.465092002,155.24,142.0,133.925,-483.2030339,-483.20737239999994,-0.004338527,-482.982989,-482.98750700000005,-0.004518,-474.169819,-474.18068,-0.010860973999999999,-473.902637,-473.912829,-0.010192,3.802,4.466,-0.25179,-0.00542,0.1749,0.09287999999999999,351.0327148,-0.6804100000000001,-2.95598,-0.6804100000000001,0.67929,-1.34476,28,18457.5,21849.5,28530.5,0.614758869,0.745985253,0.837604041,3,-30.25083882,-108.9521639,78.70132505,2239,0.034249056,0.014091608,665.539206118157
KFTHUBZIEMOORC-ARJAWSKDSA-N,C\C=C(\C)C(N)=O,Train,-1.522233474,99.1326,165.0,74.191,-325.94192979999997,-325.9465076,-0.004577795999999999,-325.83968,-325.844425,-0.004745,-319.7966312,-319.8022062,-0.005575003,-319.668333,-319.67399,-0.005657,3.4911,4.0522,-0.25264000000000003,-0.03757,0.14275,0.09373,282.48861689999995,-0.66504,-1.06679,-0.8675,0.65556,-1.53254,16,13630.5,15603.5,21986.5,0.555592595,0.6136045179999999,0.972162815,3,-0.10901673,-105.3705653,105.2615486,2147,0.03977682,0.015148159,310.8414845039285
KFTHUBZIEMOORC-ONEGZZNKSA-N,C\C=C(/C)C(N)=O,Train,-0.907584355,99.1326,127.0,72.528,-325.9433135,-325.9499272,-0.006613676999999999,-325.841174,-325.847289,-0.006115,-319.79749439999995,-319.8036242,-0.006129761,-319.669432,-319.675277,-0.005845,4.0184,4.468999999999999,-0.25506,-0.03759,0.14273,0.09615,282.72601319999995,-0.6759999999999999,-1.07968,-0.8650700000000001,0.6573899999999999,-1.5410700000000002,16,12973.5,16501.0,22170.0,0.522613065,0.673202614,0.7859778909999999,5,-11.61881517,-120.01604309999999,108.3972279,2251,0.038399907999999996,0.014621469,310.8414845039285
KGCNHWXDPDPSBV-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(CCl)cc1,Train,-0.421566245,171.583,70.0,117.29,-935.6811832000001,-935.6860989,-0.0049157720000000005,-935.595826,-935.6007539999999,-0.004928,-921.1734171,-921.1860457,-0.012628508,-921.066776,-921.079384,-0.012608,4.2695,4.8707,-0.29525,-0.11487,0.06545,0.13634000000000002,336.85180660000003,-0.78108,-1.25563,-0.44288999999999995,0.4969,-0.37621,17,13942.5,19929.5,27846.0,0.510705676,0.659574468,0.845461954,4,92.02421466,-99.18925414,191.21346880000002,4942,0.037817762000000005,0.009207644000000001,471.1128908821139
KMIDAEMDWKIDAL-UHFFFAOYSA-N,CC(=O)Oc1ccc(Cl)c2c(OC(C)=O)ccc(Cl)c12,Test,-1.5926444,313.137,154.0,203.43400000000003,-1760.8410390000001,-1760.847164,-0.00612431,-1760.6815379999998,-1760.688011,-0.0064730000000000005,-1734.0155300000001,-1734.0321,-0.01657042,-1733.810744,-1733.8310960000001,-0.020352000000000002,3.1374,3.6253,-0.23156999999999997,-0.07628,0.10404000000000001,0.07266,486.66949460000006,-2.2967299999999997,-0.42423999999999995,-0.77996,0.8242200000000001,-2.27108,30,20518.0,31139.5,44105.0,0.41025641,0.587155976,0.7779584940000001,7,16.62422753,-151.43590880000002,168.0601364,3058,0.027669219,0.005223043,992.7783905801571
KMPWYEUPVWOPIM-KODHJQJWSA-N,O[C@@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2C=C)c3ccnc4ccccc34,Train,-2.423217846,294.39599999999996,205.0,241.736,-921.9823569,-921.9875099999999,-0.005153135,-921.6520630000001,-921.656863,-0.0048,-904.8372406999999,-904.8548414999999,-0.01760082,-904.4388880000001,-904.456603,-0.017715,2.8927,3.3289999999999997,-0.22127,-0.0654,0.11492000000000001,0.062360000000000006,525.9289551,-0.7617,-3.8811,-0.7617,0.49378999999999995,-1.74682,44,28067.0,36575.5,42354.0,0.592982456,0.697160215,0.8262651320000001,8,23.39731472,-102.44861929999999,125.84593400000001,1737,0.034811809,0.014459442,1639.490298619322
KOLSSZDJOTWLQW-UHFFFAOYSA-N,BrC(SC#N)C(Br)SC#N,Test,-1.085573957,302.013,110.5,130.994,-6202.900535,-6202.9065310000005,-0.00599613,-6202.886719,-6202.892647,-0.005928,-6133.918842,-6133.9269890000005,-0.00814704,-6133.893144,-6133.901201,-0.008057,1.4653,1.5191,-0.30027,-0.09882,0.0815,0.14135999999999999,362.3669128,0.0,-0.97554,-0.51388,0.40026,0.32714,12,19222.5,25471.0,27018.0,0.5998788629999999,0.605460345,0.920945729,5,125.77749840000001,-101.071832,226.8493304,4876,0.039971557000000005,0.017126959,218.4228653433368
KOOOGBROHMNAPU-UHFFFAOYSA-N,[O-][N+](=O)c1ccccc1C(=O)N=[N+]=[N-],Train,-0.26191887199999997,192.13400000000001,44.0,130.501,-713.6945006,-713.7002190000001,-0.005718353000000001,-713.618167,-713.624017,-0.00585,-700.3488639999999,-700.3549082000001,-0.006044191,-700.2541570000001,-700.260139,-0.005982,6.3445,7.2834,-0.29236,-0.11218,0.06813999999999999,0.13345,359.8756714,-1.30114,-0.18836,-0.56557,0.6611,-0.8879299999999999,18,17247.5,20649.5,30825.0,0.466972241,0.585957845,0.842989787,2,29.70327663,-175.48881,205.19208659999998,5645,0.036349351,0.009449611,611.4435312411874
KQIIQHABYHQKFG-UHFFFAOYSA-N,C=CC(=O)Nc1cc(F)c(Br)c(F)c1,Train,-2.1051044919999997,262.05400000000003,455.0,127.28200000000001,-3247.968964,-3247.974205,-0.00524082,-3247.874477,-3247.8797649999997,-0.005288,-3208.4032850000003,-3208.4134670000003,-0.01018167,-3208.2901,-3208.299711,-0.009611,5.3366,6.097,-0.24495,-0.07765,0.10267000000000001,0.08603999999999999,391.86749269999996,-0.63664,0.07041,-0.63664,0.65399,-1.78941,20,12992.5,23855.5,36257.5,0.31,0.5287356320000001,0.579722837,5,84.3773767,-105.61955079999998,189.9969275,4328,0.043553630999999995,0.020270468,589.9407150522319
KTXHLWZQKQDFRF-ZHACJKMWSA-N,[O-][N+](=O)c1ccccc1\C=C\C(=O)c2ccccc2,Train,-0.8353597340000001,253.257,93.0,168.611,-858.5631423000001,-858.5698232000001,-0.006680935,-858.381825,-858.388387,-0.006562,-842.5142492999998,-842.531785,-0.017535754,-842.2953130000001,-842.312274,-0.016961,6.8849,8.0483,-0.26053000000000004,-0.11216,0.06816,0.10162,480.48413089999997,-1.3483100000000001,-1.9826599999999999,-0.5835600000000001,0.5260199999999999,-0.85305,30,19871.5,32331.5,42730.5,0.43386838899999997,0.60443038,0.695242695,3,41.29991274,-198.2477927,239.5477054,7087,0.033260147999999996,0.008305122,1130.737872870865
KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,Train,-0.7015770159999999,240.43900000000002,155.0,154.719,-1938.1255800000001,-1938.132222,-0.00664184,-1937.9902789999999,-1937.995604,-0.005325,-1911.5531,-1911.5645960000002,-0.01149636,-1911.3779780000002,-1911.3888100000001,-0.010832,0.7891,1.4649,-0.21372,-0.03877,0.14155,0.054810000000000005,427.79479979999996,0.0,-2.08375,-0.49183000000000004,0.25809,-0.93468,24,18940.5,32432.5,34453.5,0.5349619729999999,0.577991577,0.9197530859999999,5,-40.57314408,-239.37189669999998,198.79875269999997,6070,-0.039105364,0.008505778,403.90065742710135
KWGLQTAUQVZWCE-UHFFFAOYSA-N,Cc1ccc(cc1)N(c2ccc(C)cc2)c3cccc(C)c3,Train,-0.232009418,287.404,56.0,240.095,-867.6780415,-867.6803694,-0.0023278929999999997,-867.372959,-867.374008,-0.001049,-851.4605686000001,-851.4780906999999,-0.01752213,-851.084342,-851.1021470000001,-0.017805,0.3904,0.4837,-0.1846,-0.025960000000000004,0.15436,0.025689999999999998,580.6061401000001,0.0,-4.71469,-0.6987,0.25364000000000003,-0.48126,43,31903.0,33143.0,48819.0,0.48931574,0.509389126,0.848016001,8,-63.22218073,-65.37169870000001,2.149517971,689,-0.023698722999999998,0.002141105,1506.1916583410991
KXGNFVJBSLJUTL-DGCLKSJQSA-N,c1ccc(cc1)NC(=O)N1C(C[C@@H](C[C@H]1C)O)(C)C,Test,0.037047142000000005,262.35200000000003,147.0,222.595,-844.8402537000001,-844.8462488,-0.005995083000000001,-844.5313699999999,-844.5384210000001,-0.007051000000000001,-829.0870722999999,-829.1029942000001,-0.015921839,-828.713256,-828.729671,-0.016415,3.7074,4.3985,-0.22004,-0.01653,0.16379000000000002,0.06113,494.22970580000003,-1.45284,-3.19845,-0.78417,0.83996,-2.64928,41,23447.5,34738.0,41399.5,0.541320771,0.572953645,0.7913087529999999,4,48.33661353,-137.67131980000002,186.00793330000002,5214,0.035674709,0.01427618,1194.29721470656
KZNICNPSHKQLFF-UHFFFAOYSA-N,O=C1CCC(=O)N1,Test,-2.167031491,99.0892,123.0,71.181,-360.68517389999994,-360.69171789999996,-0.00654401,-360.623209,-360.630138,-0.006929,-353.9644631,-353.9728483,-0.008385154,-353.886367,-353.894704,-0.008337,2.2649,2.5536,-0.27808,-0.04025,0.14007,0.11917,252.1663361,-1.2048,0.2854,-0.67181,0.7037800000000001,-1.87661,12,11379.0,14094.5,18017.0,0.579545455,0.710344828,0.874658107,4,61.05670478,-127.44283159999999,188.49953630000002,4015,0.036832681,0.0071714069999999994,236.17383465104436
LAWHHRXCBUNWFI-UHFFFAOYSA-N,CCCCCC(C(O)=O)C(O)=O,Test,-1.41487513,174.197,78.0,121.992,-614.2401179999999,-614.2460288,-0.005910795,-614.063348,-614.0695929999999,-0.0062450000000000006,-602.7864617,-602.7983021000001,-0.011840345,-602.564023,-602.5761679999999,-0.012145,2.2923,2.695,-0.29852,-0.02829,0.15203,0.13960999999999998,398.753479,-2.65178,-1.3259299999999998,-0.71917,0.83735,-2.65178,26,17241.5,27682.0,32184.5,0.471812203,0.680844378,0.7089974590000001,5,1.0324818820000001,-113.80525420000001,114.8377361,1760,0.039561841,0.019794536,549.7843077360073
