StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,principal component 11,principal component 12,principal component 13,principal component 14,principal component 15,principal component 16,principal component 17,principal component 18,principal component 19,principal component 20,principal component 21,principal component 22
BDDYZHKLKHFEBJ-UHFFFAOYSA-N,O=C(OCOC(=O)c1ccccc1)c2ccccc2,Train,-0.034809562,256.258,101.0,204.894,-879.7832421,-879.7880795,-0.004837425,-879.5905539999999,-879.59524,-0.004686,-863.4058714,-863.4209119999999,-0.015040588999999998,-863.175099,-863.189692,-0.014593,1.7948,1.9113,-0.27081,-0.06638,0.11394000000000001,0.1119,497.2705994,-2.35892,-0.70626,-0.61134,0.8185899999999999,-2.35892,31,22923.0,30168.0,41249.5,0.5244493139999999,0.541139241,0.99383768,5,-10.569357,-128.27426699999998,117.70491000000001,1944,0.026061347999999998,0.00328655,-0.3519673187464095,0.536069823593864,-0.29669893918614415,0.32340212964979664,1.673321986103514,0.09929331491660473,-0.27254579169805615,-0.7996707117517307,0.8342055066163767,0.6725999362311899,0.5788773180913293,0.3643166237793497,0.0711256070540295,0.05490236745819666,0.23561253961085743,-0.07767485243268946,-0.056011453065622226,-0.00014499695630001305,-8.558871103260371e-11,-1.2571416352503824e-13,2.99188209818303e-16,5.136755845981911e-17
BDJRBEYXGGNYIS-UHFFFAOYSA-N,OC(=O)CCCCCCCC(O)=O,Train,-3.368383065,188.22400000000002,107.0,171.93400000000003,-653.5621289,-653.5690394999999,-0.006910581,-653.359246,-653.366275,-0.0070290000000000005,-641.3697033,-641.3834165,-0.01371317,-641.115374,-641.129196,-0.013822,3.0701,3.5791,-0.29077,-0.0077,0.17262,0.13185999999999998,441.38351439999997,-2.71232,-1.80168,-0.72848,0.82285,-2.71232,29,11207.5,30898.0,35851.5,0.29131653399999996,0.358333309,0.80000007,10,12.90994997,-139.84705469999997,152.7570046,1474,-0.042498734,0.010779128,-1.0240199947705322,1.2198744559457946,-1.895700948938177,1.980709776503511,1.0792551853567662,0.20924346569029023,-1.4765026909356949,0.4874381383409643,0.12839914558829268,0.2780647883291026,-0.0022352850725095314,0.21760860413152225,0.15802692908002625,0.014598145475501947,0.2743020149699395,0.03385019905826596,0.01403159112970793,0.0001513036744787405,2.3201054826482022e-11,-2.5451139165737636e-14,-1.1190051762165523e-16,-3.660372153347401e-17
BEKZHETVNVFYCV-UHFFFAOYSA-N,[O-][N+](=O)c1cc2cccc(c2c(c1)[N+]([O-])=O)[N+]([O-])=O,Train,-1.868131264,263.166,217.5,156.19299999999998,-999.4069386,-999.4155932,-0.008654583,-999.295393,-999.304073,-0.00868,-980.7549630000001,-980.7729267000001,-0.017963721999999998,-980.620234,-980.6381130000001,-0.017879,7.5764,8.8554,-0.29157,-0.14304,0.03728,0.13266,409.7463684,-2.22764,-0.6955600000000001,-0.38248000000000004,0.50276,-0.7247600000000001,24,19725.5,22144.5,38256.5,0.49736990799999997,0.576774927,0.851454002,3,157.84591980000002,-218.90616459999998,376.75208439999994,8590,0.043859380999999996,0.013320068000000001,0.7748015054389249,3.852992250462268,-0.8072357550026219,-3.515138009278707,-1.028014985270502,0.5142368755582999,-0.9214069458820509,1.5524666674375711,-0.18898789073833552,0.4041293767954575,-0.19896795704201578,0.03252945871331962,-0.018327053829770127,0.03972261687686462,-0.028285250199021044,-0.019052117043244172,0.019334165045952072,-0.0001236367815023767,3.1500055332041776e-11,5.85082564808848e-14,4.7541798910316314e-17,3.180350464688574e-17
BEQVQKJCLJBTKZ-UHFFFAOYSA-N,O[P](=O)(c1ccccc1)c2ccccc2,Train,-2.1051044919999997,218.192,199.0,149.358,-955.7763818,-955.7828319,-0.0064500469999999996,-955.616103,-955.623046,-0.006943,-939.7207219000001,-939.7349613,-0.014239453999999999,-939.52934,-939.543491,-0.014150999999999999,3.7425,4.5357,-0.26256,-0.05354,0.12678,0.10365,422.2925415,-2.13832,-3.17101,-1.10614,2.21712,0.0788,26,20936.5,29137.5,31196.5,0.627163373,0.664472789,0.9670542740000001,3,4.80720721,-143.7533184,148.5605256,4243,0.026343517,0.003422585,0.15007703688719545,1.8252257651814403,-1.2345028887341665,2.716379027079364,0.02940512627317393,1.2799442544396171,3.958042147137812,2.363799978986639,-0.78962356820468,0.9979489973547508,0.32743702062327207,-0.2818804148887621,-0.08272862292191178,-0.11587567367142337,0.038551531187147964,-0.09276640676369183,0.033462882456809534,-9.764758639612603e-05,-8.182123300420504e-12,6.505653740928637e-14,-2.9173777498246573e-16,1.373171741686894e-16
BEYOBVMPDRKTNR-BUHFOSPRSA-N,c1ccc(cc1)/N=N/c2ccc(cc2)O,Test,-1.1398082809999999,198.22400000000002,153.0,131.881,-648.0071452999999,-648.0113568,-0.004211431,-647.852423,-647.857008,-0.0045850000000000005,-635.9158456,-635.9282502,-0.012404692,-635.730415,-635.7425519999999,-0.012137,1.4580000000000002,1.6682,-0.22436999999999999,-0.08786000000000001,0.09246,0.06546,420.2096252,-0.7023199999999999,-1.68547,-0.7023199999999999,0.51577,-1.11437,25,11784.0,24400.5,39534.5,0.27936507899999996,0.512403409,0.539877301,8,22.81952311,-78.86905593,101.688579,1644,0.047230733,0.0227371,-1.462543950874371,-0.895318316320256,0.7163379551966774,-0.8041786746305255,0.04239008549367057,-0.6596238765976855,1.03715212638325,-0.49972931392762016,-0.1763450300539238,-0.38304061882156987,-0.07557006000722999,-0.20861581382069863,-0.23258836255810666,-0.11070221985247128,0.08115913556270479,0.00648377634664909,-0.006096923855535477,-0.00013493454511062842,9.238250238228142e-12,4.7391562784241195e-15,4.773911874271446e-16,-8.587885428348405e-17
BFRVGQZWGWUHBQ-GDDAKTJHSA-N,CCc1c(c2/cc/3\nc(/cc\4/c(c(/c(/[nH]4)c/c5n/c(c\c1[nH]2)/C(=C5C)CC)C)CC)C(=C3C)CC)C,Train,-2.795880925,478.681,366.0,393.736,-1461.3931710000002,-1461.39735,-0.00417867,-1460.829306,-1460.833678,-0.004372,-1434.0485410000001,-1434.076161,-0.027619799999999996,-1433.367101,-1433.396439,-0.029338,0.0596,0.0552,-0.18782000000000001,-0.08152999999999999,0.09879,0.02891,801.2020874,0.0,-7.44999,-0.71916,0.73864,-2.23431,74,37698.0,39696.0,80286.0,0.440996778,0.519371591,0.8538055259999999,8,-205.8465999,-241.93018250000003,36.08358268,3660,-0.03274275,0.009368641,5.563828142501012,-5.599267793520271,-0.6615125757676817,-0.7796780407667997,1.4981577055923858,-0.37475190582940787,1.7785778897255926,0.6595395157963017,1.3707556248023818,-1.1517900145693152,0.5538539618173489,-1.0573509948798943,0.1822733725073737,-0.06870074069286733,-0.34478787010503975,0.12833396022698967,-0.013994070371489706,-0.0005648084443150845,1.8612992592592288e-10,3.1222276299455524e-13,-3.128786871401807e-16,5.761500630939732e-18
BGNQYGRXEXDAIQ-UHFFFAOYSA-N,CCOC(=O)c1cnn(C)c1[S](=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,Train,-1.4242941,414.399,181.5,299.834,-1797.579104,-1797.591623,-0.01251922,-1797.2968449999998,-1797.309022,-0.012177,-1766.277377,-1766.3030350000001,-0.02565819,-1765.9353579999997,-1765.9612710000001,-0.025913,4.4656,5.4371,-0.24983000000000002,-0.061829999999999996,0.11849000000000001,0.09092,675.2729492000001,-4.63213,0.68919,-0.9443799999999999,2.33027,-5.5193900000000005,46,36285.0,43746.5,52997.5,0.542735131,0.6991684359999999,0.779392944,10,-65.89302719,-340.92391339999995,275.0308862,6303,-0.04738115,0.016107919,5.37900855976551,4.051075502795721,-5.164936209234658,3.1781279586377114,1.3193513476355714,-1.9959324958836955,1.5139537800623464,-0.6067579651742618,-0.12747395933140815,1.4963730951045402,2.1838309342844258,-0.11338123208094428,0.045069140148587615,0.218219506550004,0.029922411374477376,-0.026740174947591837,0.016920333587248072,-0.0001387453115973493,-2.5698335471985386e-10,4.363478763451211e-14,-9.820559721137602e-17,3.895102181556812e-16
BIEBWMDQQCKEIN-UHFFFAOYSA-N,NC(=O)C(O)c1ccccc1Cl,Train,-1.8812115440000001,185.61,87.5,117.145,-975.0970329,-975.1022445,-0.005211574,-974.983523,-974.9888960000001,-0.005372999999999999,-959.8597997000002,-959.8699849,-0.010185142,-959.7233640000001,-959.733739,-0.010375,3.6104,4.1447,-0.26205,-0.03872,0.1416,0.10314000000000001,348.79702760000004,-1.44016,-0.38622,-0.84757,0.6623100000000001,-2.30565,20,19138.0,20913.0,28105.0,0.668550784,0.7441294279999999,0.842824013,5,29.18228413,-108.72589270000002,137.9081768,2064,0.028036824,0.004444921,-1.753341654442769,1.2276820427203512,-0.15196101860454214,1.4593122312838473,-0.604442615430064,-0.20343079603274378,-0.38556443727717365,-0.5054216541074781,0.32833907408928387,-0.35543593059559947,0.09124380499277314,0.36840885174115806,-0.11554681413493123,-0.01941161859812961,-0.11991529460628798,0.0569342587099554,-0.007436282591686091,0.00017576776983294757,1.4392439302632141e-11,4.688922318842456e-14,1.4546407206688732e-16,-2.153587477962704e-17
BIOPPFDHKHWJIA-UHFFFAOYSA-N,N#Cc1c2ccccc2c(C#N)c3ccccc13,Train,-2.756356503,228.253,335.0,199.185,-724.0383013,-724.0434266,-0.005125203,-723.886744,-723.891938,-0.005194,-710.5693807,-710.5821455,-0.0127648,-710.388137,-710.400718,-0.012581,0.0004,0.0001,-0.23708,-0.12468,0.055639999999999995,0.07817,419.7897034,0.0,-1.42821,-0.3241,0.29064,-0.64817,26,19267.5,20093.0,41941.0,0.33846153799999995,0.35483871,0.85692484,4,21.27840682,-130.7666768,152.0450836,2495,0.030467734,0.005910129,-0.3561603948067865,-1.2866484255400301,1.6806545676321039,-3.429870336864826,1.3679172877632542,-2.0048491743284966,0.5504497205480973,1.5356642549052113,-0.03161080056548448,-0.6301709470047868,0.5306281564373568,-0.3544659844111456,0.524241781540211,-0.0028481733309240376,0.06959334353775079,0.0034788523190790316,0.002439968115536889,-0.00044159052577331096,7.41092806910142e-11,-8.784423634384906e-15,-3.731669036774499e-16,-1.9399667857183372e-16
BKYWPNROPGQIFZ-UHFFFAOYSA-N,Cc1ccc(c(C)c1)C(O)=O,Train,-0.625153426,150.17700000000002,121.0,102.265,-499.47650480000004,-499.47976550000004,-0.003260704,-499.343012,-499.34601900000007,-0.003007,-490.1461797,-490.15564529999995,-0.009465634,-489.98156900000004,-489.991066,-0.009497,2.3264,2.7123,-0.25528,-0.05777,0.12255,0.09637000000000001,342.35177610000005,-1.36353,-1.43611,-0.732,0.8046800000000001,-1.36353,21,14618.0,19008.0,29736.0,0.451754386,0.5659340660000001,0.8143701459999999,5,9.216320512000001,-68.24581068,77.46213119,1426,-0.042266582999999996,0.011129551000000001,-2.734371484603237,0.04653496297837336,0.5615590550859613,0.5352661452423381,0.09302595855779831,0.1830100958952553,0.7074878372628591,-0.014621549765688488,0.7439397016850073,0.40637964465171367,-0.006852933059237854,-0.19325827332248405,-0.1214662445587131,0.10398005534133359,-0.0018922180199679199,-0.0006228655753567409,0.004216603179621191,-0.0001519621466201858,-3.156879862813321e-11,8.161046340300808e-14,2.7267926646491313e-16,7.112139619466778e-17
BOBLSBAZCVBABY-UHFFFAOYSA-N,C(=CC=Cc1ccccc1)C=Cc2ccccc2,Train,-1.431597495,232.325,194.0,195.12900000000002,-695.5507349,-695.5540006,-0.0032657470000000003,-695.314006,-695.317279,-0.003273,-682.4820647000001,-682.499093,-0.017028305,-682.197058,-682.214253,-0.017195,0.0002,0.0,-0.19518,-0.07914,0.10117999999999999,0.03627,525.4042358,0.0,-3.81296,-0.25866999999999996,0.24734,0.0,34,12275.5,32702.0,51608.0,0.21167883199999998,0.40372553899999997,0.520710063,14,33.15035004,-62.77475769,95.92510772,1389,0.023825272999999998,0.0023064,-0.5259635876802463,-3.917413299835544,1.7815759725779885,-2.395055832634988,0.5312850219404863,-0.6248630331386882,0.15097103706390824,0.0625604639628607,-0.7180828615169277,0.7739588121096741,0.18959043066614617,-0.4283268827984138,-0.06346175239937639,-0.02997415627805655,0.36119515812249914,0.033700674426857424,-0.006886016457024048,-0.00022029081143943807,-6.575886451742123e-11,-2.9710463111426955e-14,1.1072824974706004e-16,-5.597138347154091e-17
BPTKLSBRRJFNHJ-UHFFFAOYSA-N,Oc1ccc(N=Nc2ccccc2)c(O)c1,Train,-1.5075504259999999,214.22400000000002,164.0,157.725,-723.2353308999999,-723.2400964,-0.004765411,-723.077627,-723.080515,-0.002888,-709.7612002000001,-709.7742849,-0.01308467,-709.5722599999999,-709.585102,-0.012842,2.2876,2.5326,-0.22221999999999997,-0.095,0.08532000000000001,0.06331,426.1807556,-1.3977899999999999,-1.23021,-0.69993,0.5224300000000001,-1.8402599999999998,26,12756.0,24405.0,40978.0,0.277070064,0.505747126,0.548119393,5,78.4484087,-65.65302342,144.1014321,2260,0.026604483999999998,0.007586860999999999,-1.0020673048379833,-0.5714682052629398,0.3940707978463664,-0.8871584590343956,-0.1518036596690829,-0.874259193030271,0.9772489323511084,-0.9008747890435692,0.7792791504953949,0.0004864906967975453,-0.16951791516892833,-0.17959709432033286,0.03050996831839374,0.6508964985779968,0.172708399728583,0.1115042212346029,-0.06436486891212187,-0.0006070710882038798,1.9315986422039055e-11,1.2798778010472181e-14,1.0639148243248596e-15,-3.128359673307468e-16
BQJCRHHNABKAKU-KBQPJGBKSA-N,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O)c35,Train,-2.713522567,285.343,252.0,214.713,-939.6478286,-939.6540179,-0.006189317,-939.355026,-939.361392,-0.006365999999999999,-922.2796391,-922.2959627999999,-0.016323656000000002,-921.9249269999999,-921.9434859999999,-0.018559,4.0239,4.6549,-0.20606999999999998,-0.0149,0.16542,0.04716,467.57882689999997,-2.03117,-2.57558,-0.76935,0.52261,-2.58739,40,26919.0,32440.5,37592.5,0.6932158909999999,0.84302759,0.8834012659999999,8,-51.46263865,-180.386381,128.9237423,4787,-0.035761029,0.01152567,1.067401869135923,-1.486943725950422,-1.7858892960453252,0.8893668985880735,-1.1826551290339158,-1.6812385678591666,-0.3107833667365686,0.5619033999666355,0.5896956936364627,0.1321905009678545,-0.7321472746242015,0.2702930350777807,0.13660474905722117,-0.01853163418358182,-0.21757236859014298,0.002273311088372802,-0.014728714581999012,-0.0001013703064229771,-3.3715930290940374e-12,-3.1204192644462723e-14,6.829836540975896e-16,4.858954718470619e-18
BTJIUGUIPKRLHP-UHFFFAOYSA-N,Oc1ccc(cc1)[N+]([O-])=O,Train,-1.019509832,139.111,112.0,96.195,-511.9934732,-511.9994342,-0.005960971999999999,-511.91952000000003,-511.925735,-0.006215,-502.43277689999996,-502.4428926,-0.010115621,-502.34349800000007,-502.353551,-0.010053,5.6114,6.4874,-0.26792,-0.10071000000000001,0.07961,0.10901,295.6338501,-1.50347,-0.5946600000000001,-0.69106,0.52032,-1.00931,15,11184.0,15755.5,25699.0,0.41428571399999997,0.564102564,0.7428571429999999,4,43.14597504,-127.65298419999999,170.7989593,2897,-0.043768441,0.011824273,-2.315506664838904,2.414412445463311,-0.2536186227644163,-1.2738069467672641,-1.3619077003290776,0.4402878080307902,0.009284276727131021,0.1342307451031619,-0.17517895290001884,-0.12791437666530003,-0.403018046231283,-0.026504183594393424,0.13022001874230887,-0.03879258416195706,-0.05225889530564615,0.002653617387970899,0.0023865429947517265,0.00010439038219869966,4.982960226510729e-11,-2.6151022970592698e-14,3.4287640779187357e-16,-5.182642229948848e-17
BTQMNEKPMOZIDW-UHFFFAOYSA-N,CC(C)CC(CC(C)C)(CC(C)C)C(=O)NO,Train,-0.43179827600000004,243.39,100.5,251.18099999999998,-756.1400795,-756.1436637,-0.003584197,-755.770387,-755.774662,-0.004275,-742.0058787,-742.0173528,-0.011474063,-741.551884,-741.56375,-0.011866,3.1854,3.6676,-0.25040999999999997,-0.00914,0.17118,0.0915,495.1188965,-1.2689700000000002,-5.74989,-0.68072,0.6640699999999999,-1.61642,46,31919.5,35269.5,37674.0,0.7791934640000001,0.918976505,0.922065372,6,-0.412710555,-86.90864546,86.49593490000001,2465,0.031989065,0.015305381000000002,0.04429071849184285,-2.3383885278204164,-0.9064377909717545,1.3380003037289325,0.14461128816496321,1.8635125944724447,-0.8703593741773216,0.23419904900284286,0.49986954242175624,0.3987994297901878,-0.206666496448981,-0.3204022138762666,0.5474610194533724,-0.18990231940903746,-0.3193705300547314,0.0902845736996259,0.01240375897689965,0.00040625043183846845,6.420002013025499e-11,1.7964537514273382e-13,6.685537260919408e-16,-3.4771134705305097e-16
BWSFWXSSALIZAU-UHFFFAOYSA-N,OC(C(O)=O)c1ccc(Cl)cc1,Train,-1.598802144,186.595,120.0,116.469,-994.9615341,-994.9665274,-0.004993221,-994.8618650000001,-994.867147,-0.005282,-979.3865877999999,-979.3984901,-0.011902265,-979.264222,-979.2762119999999,-0.01199,2.5883,2.9126,-0.25459,-0.04684,0.13348,0.09568,354.5593872,-2.10491,-0.24124,-0.77341,0.8076300000000001,-2.11049,19,16602.0,23516.0,27839.0,0.527880464,0.614487294,0.855263158,6,92.47965363,-58.28667610000001,150.76632969999997,3153,0.039026727000000004,0.020008401999999998,-1.5965827808647604,1.1205367723441082,0.08337984111631559,1.2539753086763934,0.09305140873558461,-0.7895784593380607,0.13064347211377286,-0.3422480523429134,0.2988246412106618,0.36387145879280947,-0.08930408759064018,0.23007203148544458,-0.09560856191807901,-0.061704172845710434,0.027011020237558414,0.053079311697539315,-0.024509356830081215,9.17301534822193e-05,3.929667937230428e-11,6.064224839178804e-14,3.830127481739961e-16,-3.3609642354371823e-16
BXRFQSNOROATLV-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(C=O)cc1,Train,-0.277373785,151.122,105.0,105.101,-550.0955925,-550.1008414,-0.005248882,-550.01843,-550.023691,-0.005261,-539.8185133,-539.828764,-0.010250686,-539.725864,-539.735759,-0.009895000000000001,2.7056,3.0931,-0.29186,-0.13109,0.04923,0.13295,314.6599731,-1.3105,-0.45778,-0.54538,0.49613999999999997,-0.8143600000000001,16,11424.5,17434.0,27848.5,0.382608696,0.543750008,0.687696181,4,74.35530772,-122.8980122,197.2533199,4476,0.035213421,0.011107036,-2.5227078397005984,2.272940816652352,1.0088174346780632,-2.077687881465213,0.8722799945091122,0.5845301011699499,0.04886346277191554,-0.08405601241591232,-0.09805854688146515,-0.29290822080540996,0.059485220603207906,-0.257392325147791,0.11520977601285645,0.06814842144008654,-0.07391243888930608,-0.04942695876207792,-0.001027730982490717,-5.116224212632809e-05,1.786987082372233e-11,-6.677095238649486e-14,3.581134173371766e-16,2.192692922292746e-16
BZEUYEFVVDTLOD-PLNGDYQASA-N,CCC\C=C/C(N)=O,Train,0.648860333,113.15899999999999,68.0,100.211,-365.2558128,-365.260558,-0.004745183,-365.12762799999996,-365.13199999999995,-0.004372,-358.3749621,-358.38182589999997,-0.006863887,-358.21449,-358.221086,-0.006595999999999999,3.2296,3.759,-0.25686,-0.0432,0.13712,0.09795,322.8479614,-0.66857,-1.50347,-0.86354,0.63871,-1.53211,19,12997.0,20921.5,25760.5,0.564828632,0.629295366,0.983516466,2,1.047351792,-100.56321390000001,101.6105657,2538,0.040035684,0.016548443,-3.1857870962532435,0.33724751596469194,-0.15603957612496636,0.998931404982726,-0.747228028275213,0.49637096374623346,0.1790950676119375,-0.3119963653442798,-0.09329912831795321,-0.6081254037062294,0.06275861881530474,-0.025878333200998166,0.042227690143076646,0.16485715106056947,0.004826930149058367,-0.010389622939398817,0.004232421068694733,3.338918825260867e-05,1.676943333968112e-11,2.3067770244693555e-15,3.836270077042055e-16,-2.455195849134594e-16
BZEUYEFVVDTLOD-SNAWJCMRSA-N,CCC\C=C\C(N)=O,Test,-1.5548824940000001,113.15899999999999,125.0,95.95299999999999,-365.2593495,-365.2648641,-0.0055146019999999995,-365.13165699999996,-365.13595,-0.004293,-358.3776298,-358.3851954,-0.007565604,-358.217583,-358.225258,-0.007675,3.7616,4.3169,-0.25928,-0.04067,0.13965,0.10037,328.8164673,-0.67303,-1.48864,-0.86259,0.64032,-1.53562,19,12149.5,22298.5,26032.0,0.52575747,0.542554863,1.0,3,-13.33155819,-117.9106582,104.5791,2463,0.041692247,0.01641855,-2.9322556299530875,0.48263587380801193,-0.36858870301234337,0.8586075061471782,-0.9801978631455414,0.17306424475691348,0.16566047298606104,0.4430962924802498,0.12725978362035673,-0.7364836134365431,-0.0064449153736677225,-0.06626762330384316,-0.0072612214367744855,0.44111032328564465,0.1482534571757404,-0.010785665837020652,-0.026333865462739043,-0.00026686202229224935,-2.412740792671723e-12,-1.957626837575862e-14,-1.8653706021377838e-16,8.186303032562457e-17
CAQHPYSDQFDJAL-UHFFFAOYSA-N,ON=C1C(=O)C=Cc2ccccc12,Train,-0.376755606,173.171,109.5,130.877,-590.4284995,-590.4340922,-0.0055926380000000005,-590.315401,-590.321342,-0.005940999999999999,-579.4556388999999,-579.4668125,-0.011173664,-579.318775,-579.332666,-0.013890999999999999,3.8146,4.5394,-0.24381999999999998,-0.10874,0.07157999999999999,0.08491,347.3893127,-1.0674700000000001,-0.8900600000000001,-0.54423,0.5208,-1.1558,20,13641.0,17343.5,32342.0,0.384279461,0.46774193,0.802335024,3,10.89805749,-125.34004909999999,136.23810659999998,3328,0.029179231,0.005551763,-1.6885132630489612,1.035154289227575,0.19923750910467278,-1.7729804144186816,-0.6957406170043579,-0.12008459954817798,0.1594968353662496,-0.4755086850406882,-0.5238326001545329,0.2054913125212643,0.18242174385805307,-0.24031842376438797,0.18552027329169438,-0.06111350645410908,-0.15255871244761385,0.029800163705458554,0.038114700084443884,0.00014761968680063078,6.397044852039196e-11,-3.2619883995025694e-15,4.073743289722725e-16,-2.387373418222846e-16
