StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,PM6_Volume,PM6_E0_gas,PM6_E0_solv,PM6_DeltaE0_sol,PM6_G_gas,PM6_G_solv,PM6_DeltaG_sol,PM6_gas_dip,PM6_solv_dip,PM6_HOMO,PM6_LUMO,PM6_LsoluHsolv,PM6_LsolvHsolu,PM6_SASA,PM6_O_charges,PM6_C_charges,PM6_Most_neg,PM6_Most_pos,PM6_Het_charges
UVSMNLNDYGZFPF-UHFFFAOYSA-N,NC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O,Train,-2.137703915,273.248,316.5,169.242,-967.2729993,-967.2936023,-0.02060299,-967.082859,-967.104219,-0.02136,-949.2769409,-949.2959888,-0.019047856,-949.047121,-949.066836,-0.019715,6.4764,8.5685,-0.24172,-0.10003,0.15798,0.21375,455.5747375,-2.46489,0.90256,-0.82554,0.72366,-4.46841,31,10747,15615.5,19992.5,0.563593941,0.65914488,0.963636379,6,43.74505777,-264.0830883,307.8281461,3974,0.044161571,0.017902106,231.592,-0.222432236,-0.243204485,-0.020772249,-0.050208,-0.073094,-0.022886,7.9405,10.9668,-0.34679,-0.0557,0.20231,0.31882,456.6331482,-2.168284,1.328841,-0.569899,0.699484,-3.721095
UYIFTLBWAOGQBI-BZDYCCQFSA-N,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(=O)C4=CC=CC=C4)C=C3CC[C@@]21[H],Train,-0.274730371,376.496,193,256.368,-1195.256932,-1195.269979,-0.01304709,-1194.832813,-1194.846939,-0.014126,-1173.077117,-1173.097042,-0.01992449,-1172.563096,-1172.583187,-0.020091,2.7134,4.3554,-0.23672,-0.06073,0.19728,0.20875,649.7158203,-1.97323,-5.22478,-0.79893,0.82399,-1.97323,56,11188.5,26645,28144.5,0.34917395,0.404405589,0.844656098,9,-55.7596223,-177.0834237,121.3238014,2458,-0.048965499,0.017292932,437.313,-0.173086671,-0.184773575,-0.011686904,0.212993,0.200082,-0.012911,0.9654,0.6909,-0.32502,-0.02755,0.23046,0.29705,644.0369873,-1.599182,-2.809064,-0.598669,0.67161,-1.599182
VFRHZMZLRWTDHX-UHFFFAOYSA-N,CCCCCCCCCC(O)CC(=O)N(C(=O)NC1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,Train,-1.170790508,496.693,118,301.158,-1576.351759,-1576.372153,-0.02039466,-1575.73369,-1575.753233,-0.019543,-1546.910399,-1546.943157,-0.0327579,-1546.152263,-1546.187357,-0.035094,4.2961,5.6622,-0.17965,-0.02915,0.22886,0.15168,950.9866943,-2.1475,-6.77431,-0.79773,0.83633,-4.28188,80,22049.5,31802.5,43714.5,0.280892401,0.442874757,0.566193258,4,-160.1022226,-424.8619495,264.7597269,9439,-0.045011331,0.017870857,655.056,-0.209527066,-0.23588038,-0.026353314,0.342205,0.317088,-0.025117,5.8867,7.5937,-0.28339,0.00446,0.26247,0.25542,942.894104,-1.793061,-3.85817,-0.598503,0.718654,-3.29685
VHQGURIJMFPBKS-UHFFFAOYSA-N,O=C1C2=CC(=CC(=C2C2=C1C=C(C=C2)N(=O)=O)N(=O)=O)N(=O)=O,Train,-0.88605527,315.199,175,175.514,-1188.967231,-1188.98657,-0.01933895,-1188.838695,-1188.858411,-0.019716,-1166.826243,-1166.848472,-0.02222899,-1166.667612,-1166.689753,-0.022141,1.2817,1.9506,-0.305,-0.16232,0.09569,0.27703,472.9291687,-2.8401,-0.16332,-0.52923,0.58474,-1.31132,28,9227,13220.5,24047.5,0.331880622,0.487179487,0.644784844,5,315.9711292,-154.1565791,470.1277083,10792,0.043562612,0.011586841,185.127,0.038777569,0.017836624,-0.020940945,0.159965,0.137694,-0.022271,0.9504,1.4552,-0.40986,-0.1152,0.14281,0.38189,472.6435852,-3.325478,-0.256622,-0.488133,0.870141,-0.732768
VHUNCYDAXJGCLO-AHMNSWSSSA-N,COC(=O)C1=C(O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)C=CC=C1,Train,-2.567341591,446.408,180.25,278.731,-1642.369076,-1642.39731,-0.02823497,-1641.971924,-1642.001072,-0.029148,-1611.985958,-1612.015093,-0.02913536,-1611.504881,-1611.537202,-0.032321,1.2651,1.6961,-0.25534,-0.066,0.19201,0.22737,687.1500854,-8.34832,0.41772,-0.8139,0.8413,-8.34832,57,14849,21538.5,34313.5,0.353865515,0.527231439,0.781333938,13,-30.91258111,-344.1198523,313.2072712,3870,-0.034935102,0.008128922,393.186,-0.796355368,-0.819938466,-0.023583098,-0.453502,-0.480395,-0.026893,2.1046,3.5042,-0.35637,-0.02648,0.23153,0.3284,656.913269,-6.372752,1.005292,-0.585384,0.69523,-6.372752
VKONPUDBRVKQLM-IZLXSQMJSA-N,O[C@H]1CC[C@H](O)CC1,Train,-0.784023236,116.16,141.5,105.701,-386.3209529,-386.3315664,-0.010613507,-386.173476,-386.18413,-0.010654,-379.1379609,-379.149611,-0.011650132,-378.957086,-378.968731,-0.011645,2.4688,3.1161,-0.27695,-0.00393,0.25408,0.24898,296.2958374,-1.60664,-1.81232,-0.80332,0.50875,-1.60664,20,7918.5,9529.5,11836.5,0.615194041,0.988764033,1,3,13.62054231,-110.9283521,124.5488944,3497,0.035615926,0.01605438,144.629,-0.182432359,-0.191919887,-0.009487527,-0.053686,-0.06357,-0.009884,2.3752,2.8833,-0.38524,0.08593,0.34394,0.35727,298.0759888,-1.235454,-0.880584,-0.617727,0.326211,-1.235454
VKYKSIONXSXAKP-UHFFFAOYSA-N,C1N2CN3CN1CN(C2)C3,Train,-0.950811187,140.188,304.5,107.734,-454.8369744,-454.845622,-0.00864762,-454.668668,-454.677127,-0.008459,-446.4488259,-446.4680007,-0.019174728,-446.243997,-446.263586,-0.019589,0.0021,0.0039,-0.22722,4.00E-05,0.25805,0.19925,289.1261902,0,-0.65662,-0.58154,0.24858,-2.32583,22,9496.5,9512.5,9607.5,0.979779965,0.984375074,0.989079538,8,-7.989562786,-78.49626421,70.50670143,782,0.024132393,0.002268723,182.86,0.044636182,0.034113323,-0.01052286,0.196714,0.185841,-0.010873,0,0.0126,-0.34636,0.06912,0.32713,0.31839,295.9917297,0,-0.244946,-0.408445,0.156787,-1.630458
VLIUIBXPEDFJRF-UHFFFAOYSA-N,ONC(=O)CCCCCCNC(=O)C1=CN=C(N=C1)N(C1=CC=CC=C1)C1=CC=CC=C1Cl,Train,-1.628811407,467.955,173,414.383,-1889.870996,-1889.897535,-0.02653901,-1889.467059,-1889.494859,-0.0278,-1857.601729,-1857.633742,-0.03201275,-1857.110039,-1857.14391,-0.033871,4.6078,5.838,-0.22416,-0.05505,0.20296,0.19619,809.8226318,-2.0078,-2.67993,-0.70616,0.67113,-4.50953,59,16750,29759.5,35799,0.351624682,0.496238627,0.704642076,9,61.66434222,-321.2547587,382.9191009,6811,0.038808124,0.018254794,496.421,-0.035064266,-0.064719415,-0.029655149,0.327721,0.299177,-0.028544,6.1438,7.8391,-0.3308,-0.02978,0.22823,0.30283,819.5614624,-1.612371,-0.896853,-0.645829,0.663471,-3.75931
VLPXGVNKPRHLGC-UHFFFAOYSA-N,CC(=O)CC(=O)N(C1=CC=CC=C1)C1=CC=CC=C1,Train,0.259120927,253.301,83,179.951,-823.9744248,-823.9872299,-0.012805145,-823.747888,-823.761596,-0.013708,-808.5842771,-808.5974232,-0.013146094,-808.309755,-808.321693,-0.011938,2.9389,4.458,-0.23422,-0.04083,0.21718,0.20625,490.2775879,-1.26593,-2.19731,-0.78095,0.71358,-1.7568,34,14334,16427,19318.5,0.555476751,0.621468947,0.949586731,3,-19.48605786,-191.2956887,171.8096308,6380,0.026929409,0.004856456,267.204,-0.055382528,-0.068685363,-0.013302836,0.150539,0.136267,-0.014272,4.5816,6.7341,-0.33121,-0.01554,0.24247,0.30324,492.0548401,-1.153079,-1.192248,-0.649984,0.682386,-1.576674
VMFZFBNQMGFEJG-UHFFFAOYSA-N,CN(C)C1=CC=C(NC(=O)N(C(C)=O)C2=CC=C(C=C2)N(C)C)C=C1,Train,-1.673363962,340.425,150.5,222.875,-1107.990438,-1108.006888,-0.01645016,-1107.638776,-1107.655581,-0.016805,-1087.28802,-1087.308285,-0.02026542,-1086.860015,-1086.883442,-0.023427,3.3226,3.7097,-0.18034,-0.02251,0.2355,0.15237,631.7095337,-1.34803,-2.658,-0.77176,0.83614,-3.48723,49,12852,22217,27610,0.37883959,0.530256096,0.700993731,9,-163.2494198,-335.0659071,171.8164873,6280,-0.043778189,0.018423892,376.291,-0.063326101,-0.084775367,-0.021449266,0.247963,0.22655,-0.021413,3.6883,4.6905,-0.28447,0.0039,0.26191,0.2565,635.4960938,-1.202835,-1.516472,-0.609769,0.722431,-2.72508
VOIZNVUXCQLQHS-UHFFFAOYSA-N,OC(=O)C1=CC=CC(Br)=C1,Test,0.017033838,201.019,156,127.162,-2991.968897,-2991.976505,-0.00760812,-2991.897669,-2991.905653,-0.007984,-2957.074867,-2957.084769,-0.00990173,-2956.989382,-2956.999394,-0.010012,0.641,0.9027,-0.26304,-0.07593,0.18208,0.23507,321.7693787,-1.35967,-0.32838,-0.72072,0.81472,-1.29633,15,7136.5,8970,14312,0.4125,0.496296296,0.781792469,5,52.65877057,-57.49520273,110.1539733,1915,0.031514537,0.006392931,118.196,-0.097739079,-0.105784596,-0.008045517,-0.037198,-0.046611,-0.009413,1.274,1.7536,-0.36923,-0.0413,0.21671,0.34126,322.6815186,-1.088563,0.093578,-0.561849,0.667567,-1.167567
VOXZDWNPVJITMN-ZBRFXRBCSA-N,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],Train,-0.680578154,272.387,176.25,231.389,-850.8468843,-850.8580208,-0.011136481,-850.502419,-850.513853,-0.011434,-835.072348,-835.0895725,-0.017224493,-834.65394,-834.671213,-0.017273,1.6762,2.2001,-0.21872,-0.01448,0.24353,0.19075,489.6417236,-1.52976,-4.84555,-0.79922,0.52138,-1.52976,44,10628,16663,22965.5,0.440748902,0.558664187,0.768656716,4,-13.85058983,-126.0166386,112.1660488,2571,-0.031584519,0.008819567,340.843,-0.163782646,-0.174235658,-0.010453012,0.148731,0.137149,-0.011582,1.9711,2.4125,-0.31973,0.01127,0.26928,0.29176,487.4446716,-1.105776,-2.793158,-0.59811,0.348689,-1.105776
VPVXHAANQNHFSF-UHFFFAOYSA-N,O=C1COCCO1,Train,0.964031913,102.09,27.3,84.09,-381.7072434,-381.7192233,-0.011979881,-381.633578,-381.645433,-0.011855,-374.6416658,-374.6505816,-0.008915829,-374.549398,-374.558216,-0.008818,4.1248,5.3478,-0.27248,-0.01785,0.24016,0.24451,252.6714478,-1.79146,0.27389,-0.63905,0.80147,-1.79146,13,6930,7762.5,9230.5,0.662717818,0.776606262,0.857075125,3,47.02430353,-143.7369825,190.7612861,5049,0.037781994,0.010174615,112.117,-0.189368841,-0.201414464,-0.012045622,-0.125736,-0.138326,-0.01259,3.9289,5.0923,-0.38088,0.01495,0.27296,0.35291,253.7346497,-1.393061,0.337688,-0.532548,0.625264,-1.393061
VXTGHWHFYNYFFV-UHFFFAOYSA-N,CCCS(=O)C1=CC=C2NC(NC(=O)OC)=NC2=C1,Train,-3.847163773,281.335,227,222.246,-1254.46138,-1254.481329,-0.01994867,-1254.242484,-1254.262756,-0.020272,-1233.39807,-1233.427139,-0.02906874,-1233.133766,-1233.160502,-0.026736,6.8282,9.342,-0.22229,-0.03816,0.21985,0.19432,524.8612671,-2.2637,-1.41426,-1.02198,1.24606,-2.80792,34,10206,18700,23138.5,0.397297416,0.424978158,0.927419355,4,7.214088747,-271.3658938,278.5799826,4942,-0.052460701,0.025122807,230.908,-0.112041174,-0.134740118,-0.022698945,0.079627,0.054985,-0.024642,5.7878,8.1481,-0.30634,-0.02193,0.23608,0.27837,524.2684326,-1.841012,-0.792384,-0.852622,1.068388,-1.988399
VZCYOOQTPOCHFL-OWOJBTEDSA-N,OC(=O)\C=C\C(O)=O,Train,-1.103563434,116.073,287,57.087,-455.7563464,-455.7681813,-0.011834949,-455.706299,-455.718726,-0.012427,-447.2520459,-447.2616149,-0.009568971,-447.189077,-447.199016,-0.009939,0,0,-0.30727,-0.10956,0.14845,0.2793,275.3537292,-2.673,1.05092,-0.70852,0.7812,-2.673,12,7077.5,7083,11552,0.459259259,0.462686616,0.595911946,6,34.51247343,-95.22822761,129.740701,1245,-0.038155801,0.009094342,96.495,-0.254030338,-0.264460536,-0.010430198,-0.215054,-0.228174,-0.01312,0,0,-0.43013,-0.06027,0.19774,0.40216,277.2314758,-2.089156,0.936676,-0.534742,0.652463,-2.089156
WDENQIQQYWYTPO-IBGZPJMESA-N,CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=NC=CC=C1,Train,-2.190811492,465.514,215,336.58,-1538.357287,-1538.38962,-0.03233318,-1537.96915,-1538.000311,-0.031161,-1509.69198,-1509.729251,-0.03727039,-1509.224676,-1509.256884,-0.032208,7.0662,7.9028,-0.20231,-0.06429,0.19372,0.17434,791.9425659,-1.32414,-1.42648,-0.83518,0.69055,-5.13026,58,19050.5,27354,32179.5,0.481616827,0.651809458,0.689290933,5,-79.43465849,-518.5301062,439.0954477,10420,-0.049762966,0.023316135,462.828,0.142902858,0.107647705,-0.035255154,0.496221,0.461801,-0.03442,7.829,10.1221,-0.3089,-0.0254,0.23261,0.28093,796.789856,-1.198725,-0.588952,-0.646521,0.705925,-3.800562
WDFKMLRRRCGAKS-UHFFFAOYSA-N,OC1=C2N=CC=CC2=C(Cl)C=C1Cl,Train,-1.330517261,214.051,179.75,133.688,-1396.360902,-1396.367032,-0.00612974,-1396.276111,-1396.282572,-0.006461,-1376.280653,-1376.294665,-0.0140116,-1376.178864,-1376.193093,-0.014229,3.6415,4.9493,-0.23214,-0.08394,0.17407,0.20417,356.9813843,-0.69993,-0.42988,-0.69993,0.53624,-1.1708,18,8257.5,9504.5,16834.5,0.372093023,0.420188138,0.944065198,4,51.5251252,-75.40502649,126.9301517,2990,0.036019132,0.008859948,137.401,-0.01631849,-0.022164813,-0.005846323,0.060014,0.053242,-0.006772,3.5554,4.7594,-0.32842,-0.04619,0.21182,0.30045,356.7539063,-0.44025,-0.231704,-0.44025,0.36593,-0.875586
WJFKNYWRSNBZNX-UHFFFAOYSA-N,N1C2=CC=CC=C2SC2=C1C=CC=C2,Train,-0.103555345,199.276,184,137.6,-915.6625952,-915.6705164,-0.007921192,-915.520647,-915.528545,-0.007898,-901.0145353,-901.0258148,-0.011279542,-900.84469,-900.856097,-0.011407,2.1875,3.1289,-0.19453,-0.02894,0.22907,0.16656,382.399292,0,-2.17568,-0.61675,0.4376,-0.30049,23,7745,10966.5,18122.5,0.417112299,0.634525683,0.647058824,4,22.94637711,-105.7195829,128.6659601,3992,-0.026482861,0.005386694,189.214,0.081958662,0.073992615,-0.007966046,0.210458,0.203334,-0.007124,2.3576,3.2776,-0.2821,-0.01034,0.24767,0.25413,382.8633728,0,-1.206852,-0.406165,0.288253,-0.406919
WJHSRFQBVYHKKL-CMWLGVBASA-N,OC[C@H]1O[C@@H](OC2=CC3=C(C(=O)C(=CO3)C3=CC(O)=C(O)C=C3)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,Test,-2.987228403,448.383,259.5,291.526,-1639.756754,-1639.785067,-0.02831324,-1639.419918,-1639.450077,-0.030159,-1609.403669,-1609.433671,-0.03000213,-1608.999626,-1609.032613,-0.032987,2.6396,4.3559,-0.21818,-0.06939,0.18862,0.19021,678.3168945,-7.63618,0.74678,-0.79922,0.53616,-7.63618,52,11599.5,23021.5,34123.5,0.311320755,0.496835784,0.594255817,11,-4.852773842,-340.6488637,335.7960899,7173,-0.041639215,0.013964647,422.594,-0.652358136,-0.685932649,-0.033574513,-0.358938,-0.394885,-0.035947,7.2513,9.2565,-0.32285,-0.04018,0.21783,0.29488,666.4047241,-5.504003,0.652097,-0.655445,0.666899,-5.504003
WJHXJYUKJVLCRB-UHFFFAOYSA-N,ClC1=C2C(=O)C(Cl)(Cl)C(=O)C2=C(Cl)C(Cl)=C1Cl,Train,-0.558543656,352.816,157.125,159.491,-3254.558685,-3254.568574,-0.00988899,-3254.536891,-3254.546323,-0.009432,-3211.750096,-3211.772788,-0.02269198,-3211.715176,-3211.739015,-0.023839,3.5478,5.0102,-0.2874,-0.13244,0.12557,0.25943,428.5297852,-1.01545,0.49358,-0.50776,0.55804,-0.49284,17,11067,12230.5,19160.5,0.605714286,0.68859341,1,8,62.15784245,-121.1447856,183.302628,2009,0.037437516,0.008362484,117.346,-0.101686732,-0.110552785,-0.008866053,-0.079354,-0.088902,-0.009548,2.7821,3.8054,-0.3782,-0.08645,0.17156,0.35023,425.3496399,-0.77511,0.692309,-0.387555,0.556113,-0.692312
WKDNYTOXBCRNPV-UHFFFAOYSA-N,O=C1OC(=O)C2=C1C=CC(=C2)C1=CC2=C(C=C1)C(=O)OC2=O,Train,-2.573802534,294.22,301.5,171.816,-1064.747199,-1064.770113,-0.02291409,-1064.605724,-1064.628791,-0.023067,-1045.038267,-1045.061313,-0.02304595,-1044.867341,-1044.889783,-0.022442,2.0711,2.752,-0.29782,-0.13357,0.12444,0.26985,478.4319458,-3.30807,1.65658,-0.55527,0.82257,-3.30807,28,9562.5,15294.5,23043.5,0.362427527,0.554625123,0.636363668,3,332.0644734,-253.0639208,585.1283941,12205,0.047941696,0.012529324,187.881,-0.241388474,-0.264179564,-0.02279109,-0.110878,-0.134853,-0.023975,3.2058,4.264,-0.40442,-0.08796,0.17005,0.37645,485.6946411,-2.744494,1.627342,-0.526852,0.666206,-2.744494
WLJVXDMOQOGPHL-UHFFFAOYSA-N,OC(=O)CC1=CC=CC=C1,Train,0.996380458,136.15,76.4,106.782,-460.1512214,-460.1614897,-0.010268297,-460.041677,-460.054801,-0.013124,-451.5554378,-451.5655202,-0.010082312,-451.422495,-451.43252,-0.010025,1.4112,2.1078,-0.25494,-0.02084,0.23717,0.22697,324.3921814,-1.36844,-0.99144,-0.7275,0.83224,-1.36844,18,7883,10788.5,12821.5,0.560716334,0.652941176,1,8,-9.746103,-121.9743171,112.2282141,2463,-0.045484119,0.015369514,155.731,-0.11410079,-0.123777332,-0.009676542,-0.017677,-0.029256,-0.011579,1.8606,2.4468,-0.35546,0.00325,0.26126,0.32749,325.1073914,-1.102766,-0.472591,-0.567599,0.688316,-1.102766
WNLRTRBMVRJNCN-UHFFFAOYSA-N,OC(=O)CCCCC(O)=O,Train,-0.642191393,146.143,152,107.345,-535.6178766,-535.6320593,-0.014182633,-535.493875,-535.508707,-0.014832,-525.6298856,-525.6428743,-0.01298863,-525.472465,-525.485921,-0.013456,0,0,-0.29379,-0.01072,0.24729,0.26582,349.1307068,-2.75492,-0.40354,-0.728,0.83179,-2.75492,20,6114.5,11771,14083.5,0.368159204,0.461080865,0.695238095,8,51.18186311,-135.7823343,186.9641975,1986,0.02608202,0.003483641,153.239,-0.324678843,-0.337977357,-0.013298513,-0.215578,-0.233088,-0.01751,0,0,-0.41981,0.01425,0.27226,0.39184,349.5747986,-2.232,0.102866,-0.572932,0.678654,-2.232
WNSIHLBGVWBZIH-UHFFFAOYSA-N,CC(=O)OC(COC(=O)C1=CC=C(C=C1)N(=O)=O)COC(=O)C1=CC=C(C=C1)N(=O)=O,Train,-1.371742918,432.343,161,272.788,-1595.314178,-1595.338724,-0.02454587,-1595.039076,-1595.06471,-0.025634,-1565.62313,-1565.648314,-0.0251846,-1565.279568,-1565.304429,-0.024861,4.1287,5.2986,-0.30183,-0.12545,0.13256,0.27386,697.1029053,-5.13605,-0.2432,-0.78019,0.83284,-4.13345,47,11884.5,22103,34154,0.326283988,0.446808501,0.705882353,12,314.295211,-268.07767,582.372881,13387,0.035851132,0.011149585,315.43,-0.344680434,-0.369851503,-0.025171068,-0.096575,-0.12467,-0.028095,7.775,9.427,-0.39688,-0.0796,0.17841,0.36891,690.2579346,-4.947034,0.19269,-0.598261,0.843749,-3.264479
WOUBWJAJSXAOIV-UHFFFAOYSA-N,NS(=O)(=O)C1=CC=C(C=C1)S(N)(=O)=O,Train,-0.771354104,236.273,288,111.022,-1440.122597,-1440.144632,-0.02203487,-1440.011502,-1440.031605,-0.020103,-1417.497595,-1417.522809,-0.02521321,-1417.368,-1417.393231,-0.025231,0.0014,0.0013,-0.2902,-0.08032,0.17769,0.26223,400.5991821,-3.86035,-1.42533,-1.12708,2.29629,-1.52193,22,8353,12338.5,15913.5,0.500203721,0.637931034,1,3,55.15378044,-229.2104788,284.3642593,6327,0.044944564,0.019107412,182.197,-0.186136603,-0.229436218,-0.043299614,-0.091862,-0.133692,-0.04183,0.0062,0.4124,-0.39428,-0.0582,0.19981,0.36631,400.7149353,-3.937644,-1.148376,-0.987586,2.537759,-0.704899
WOZSCQDILHKSGG-UHFFFAOYSA-N,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C,Test,-0.048751483,501.477,78.5,382.513,-1998.474902,-1998.500018,-0.02511665,-1998.012478,-1998.037816,-0.025338,-1963.095586,-1963.130863,-0.03527668,-1962.522128,-1962.558436,-0.036308,5.6123,6.7063,-0.22476,-0.02884,0.22917,0.19679,817.6486206,-5.83953,-1.97009,-1.11819,2.38562,-6.34099,66,19005,27866.5,34639,0.372570792,0.561834007,0.927976499,17,-108.3193492,-360.8543147,252.5349655,4447,-0.037964486,0.011412146,514.743,-0.610827839,-0.638398775,-0.027570937,-0.196591,-0.227931,-0.03134,5.7624,6.5555,-0.32324,-0.00713,0.25088,0.29527,726.2150879,-4.744711,-0.782178,-0.877906,1.687012,-5.057414
WPYMKLBDIGXBTP-UHFFFAOYSA-N,OC(=O)C1=CC=CC=C1,Train,0.513935905,122.123,121.5,83.462,-420.8419288,-420.8495517,-0.007622873,-420.758313,-420.766346,-0.008033,-412.9805113,-412.9883425,-0.007831238,-412.880174,-412.888244,-0.00807,2.1753,2.9144,-0.27195,-0.06508,0.19293,0.24398,289.0710754,-1.37152,-0.46711,-0.72381,0.81286,-1.37152,15,5779.5,7999,12803.5,0.405228758,0.543859649,0.72798022,3,30.06624672,-73.54427607,103.6105228,2423,0.02802652,0.004419335,111.651,-0.102520409,-0.109396782,-0.006876373,-0.029549,-0.0356,-0.006051,2.6356,3.4775,-0.37451,-0.02887,0.22914,0.34654,290.6783142,-1.108841,-0.079539,-0.577626,0.669826,-1.108841
WUBBRNOQWQTFEX-UHFFFAOYSA-N,NC1=CC=C(C(O)=O)C(O)=C1,Test,-0.059761557,153.137,150,100.516,-551.4369404,-551.4491817,-0.012241274,-551.334133,-551.347006,-0.012873,-541.150399,-541.1615447,-0.011145777,-541.030459,-541.040524,-0.010065,3.751,5.2219,-0.22796,-0.05229,0.20572,0.19999,316.1958313,-2.14208,0.26559,-0.83752,0.80372,-2.9796,18,6343,8742,14648,0.380368098,0.504065041,0.730275853,6,45.17226928,-125.8699711,171.0422404,3002,-0.039050316,0.011112766,136.255,-0.194647462,-0.206340294,-0.011692832,-0.107144,-0.120164,-0.01302,4.5858,6.7069,-0.33668,-0.0168,0.24121,0.30871,318.6820679,-1.67724,0.271079,-0.65083,0.726937,-2.134008
WUPFRVISYZBSJJ-UHFFFAOYSA-N,CCCCCCCC(=O)N(C(=O)NC1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,Test,-1.661214006,424.586,138.25,373.308,-1343.863812,-1343.886427,-0.02261528,-1343.355978,-1343.378546,-0.022568,-1318.757218,-1318.784047,-0.02682877,-1318.134311,-1318.163334,-0.029023,8.7757,12.6429,-0.18428,-0.03,0.22801,0.15631,825.2253418,-1.30618,-5.46267,-0.688,0.84188,-3.45064,67,17909.5,27604,35387.5,0.309192201,0.538119866,0.552238806,2,-77.84868445,-418.2606333,340.4119489,10555,0.032224655,0.007524385,485.248,-0.108008751,-0.129933496,-0.021924746,0.345889,0.323685,-0.022204,4.8001,5.925,-0.28343,0.00407,0.26208,0.25546,822.8108521,-1.191288,-3.086131,-0.601767,0.721894,-2.712421
WURBFLDFSFBTLW-UHFFFAOYSA-N,O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,Train,0.334813507,210.232,94.5,176.005,-689.9798164,-689.9899727,-0.010156256,-689.820239,-689.831326,-0.011087,-677.0993002,-677.1107932,-0.011492948,-676.910384,-676.918193,-0.007809,3.531,5.4808,-0.24945,-0.09416,0.16385,0.22148,425.0053711,-1.14884,-1.454,-0.57442,0.51133,-1.14884,26,9924.5,15290.5,17928.5,0.499634231,0.525289132,0.896134905,2,-9.712225467,-178.959579,169.2473535,5725,0.029562857,0.005311904,220.661,-0.009675201,-0.018083293,-0.008408092,0.135916,0.12616,-0.009756,3.8083,6.0272,-0.35758,-0.03861,0.2194,0.32961,425.2475891,-0.956834,-0.678186,-0.478418,0.432326,-0.956834
WUWTZZYHTFBSKC-UHFFFAOYSA-N,O=C(NC1=CC=CC=C1)C1=CN=C(C=N1)C(=O)NC1=CC=CC=C1,Test,-3.502884391,318.335,324.5,216.881,-1063.881536,-1063.895012,-0.01347568,-1063.638691,-1063.652088,-0.013397,-1044.019796,-1044.036492,-0.01669596,-1043.732928,-1043.748008,-0.01508,0.0004,0.0002,-0.23602,-0.10898,0.14903,0.20805,577.4786377,-1.31644,-0.63724,-0.65822,0.66357,-3.39144,38,6421.5,17964.5,29837.5,0.195583596,0.370129621,0.516393443,10,54.15247331,-147.1878379,201.3403112,2274,0.032224941,0.011096082,320.861,0.032773635,0.020355536,-0.012418099,0.251555,0.240987,-0.010568,0.0008,0.001,-0.33518,-0.07289,0.18512,0.30721,577.828064,-1.142848,-0.245837,-0.571424,0.606928,-2.486571
WXNXCEHXYPACJF-SSDOTTSWSA-N,[H][C@](CC(C)C)(NC(C)=O)C(O)=O,Test,-1.000531873,173.212,185.5,152.837,-594.3756353,-594.3891461,-0.013510756,-594.18699,-594.201906,-0.014916,-583.2576166,-583.2692212,-0.011604519,-583.024004,-583.035821,-0.011817,2.4378,5.2824,-0.26371,-0.02287,0.23514,0.23574,398.1434937,-2.06109,-1.5327,-0.76806,0.82833,-2.71073,27,11194.5,13035.5,14922,0.617617563,0.694960205,0.950771007,2,6.020110949,-200.6572049,206.6773159,5876,0.035173131,0.017923733,186.252,-0.265106862,-0.278760329,-0.013653466,-0.100027,-0.117245,-0.017218,2.4364,4.309,-0.37513,0.00914,0.26715,0.34716,398.4182129,-1.707921,-0.659309,-0.631022,0.67708,-2.223748
