StdInChIKey,SMILES,LogS,Volume,MW,MP,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms
XGISLVMWAFEKFQ-OCAPTIKFSA-N,O=[S]1CC[S](=O)CC1,-0.828414631,132.8606684,152.238,242.5,-0.089824933,-0.111944603,-0.022119671,-0.010882366,-0.034102957,-0.023220591,0.017611019,1.806152638,-0.316151255,0.302044168,0.023894168,0.316361255,291.1936583,-1.712200638,-1.928541368,-0.856801809,1.050997106,0.387004623,16
XGVHRUPAYMKJBO-UHFFFAOYSA-N,CCCCCC1(CCO)C(=O)NC(=S)NC1=O,-0.128941292,267.0532702,258.342,152.8,-0.23519892,-0.251429058,-0.016230138,-0.018276125,-0.036447157,-0.018171033,4.749169001,6.966126715,-0.34556178,0.228603069,-0.049546931,0.34577178,477.4250447,-1.525385758,-0.200846272,-0.586498979,0.622661132,-3.087751392,35
XHDCBMMILVHZTB-CYYJNZCTSA-N,Cc1cc(ccc1/N=N/c1ccc(cc1)N(c1ccccc1)c1ccccc1)N(=O)=O,-2.826812954,410.0554191,408.459,153.5,0.219488841,0.206345851,-0.01314299,0.530081836,0.514962493,-0.015119343,9.858066066,12.22231211,-0.310362498,0.232501,-0.045649,0.310572498,718.7255271,-1.022958609,-2.656762074,-0.511777962,0.853542704,-0.795594517,51
XHKBEIYZVFBVAM-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)NO,-1,356.1396427,243.39,96.125,-0.190813701,-0.200496694,-0.009682993,0.13515541,0.125796016,-0.009359394,3.088256608,4.098654477,-0.374471659,0.284853699,0.006703699,0.374681659,582.0168917,-0.966253866,-3.119004134,-0.570347055,0.5994989,-1.273476041,46
XLWKIQKOAXZPLJ-UHFFFAOYSA-N,CC(=CC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C)C,-2.569157792,440.1654856,380.49,141,-0.057414271,-0.080156377,-0.022742105,0.304348284,0.280366158,-0.023982126,5.212064818,5.479343118,-0.293056932,0.271895325,-0.006254675,0.293266932,712.0953124,-1.227446095,-2.211508631,-0.614724321,0.723625335,-2.761474373,56
XMHSYEXULJEECF-UHFFFAOYSA-N,COc1ccc(cc1)COC(=O)NC(=O)N,-2.505568561,229.0378898,224.216,180,-0.245038871,-0.259707813,-0.014668943,-0.090559803,-0.106964866,-0.016405063,4.216904815,5.294134605,-0.334992848,0.264779947,-0.013370053,0.335202848,444.7291464,-2.030141936,0.744159932,-0.599847156,0.746525712,-3.162800637,28
XMMRNCHTDONGRJ-UHFFFAOYSA-N,c1cc(ccc1C=CC(=O)O)[N+](=O)[O-],-2.299143214,139.3556979,193.159,285.5,-0.089044578,-0.103337363,-0.014292785,0.009651147,-0.006239989,-0.015891136,3.395158077,4.402514727,-0.392702502,0.209111377,-0.069038623,0.392912502,386.796382,-2.105904457,-0.234066786,-0.566899464,0.851625365,-1.254279092,21
XNCQWROGWIOIDE-UHFFFAOYSA-N,Cc1cc(cc(c1OCC(=O)Nc1ccccc1)Cl)Cl,-0.973099852,270.2617476,310.18,100.95,-0.088139361,-0.09906452,-0.010925159,0.092873951,0.080606974,-0.012266978,3.525227288,5.165825137,-0.32800068,0.248644978,-0.029505022,0.32821068,516.8126229,-0.966371204,-0.898652023,-0.584394815,0.584884862,-1.558257174,33
XPOFTPYDSZJRKX-VOVZHTNUSA-N,CC(=O)[C@@]12[C@@H](C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](C[C@]13C)O)O2,-1.866310262,370.3832943,344.451,241,-0.250710167,-0.271223254,-0.020513088,0.11793268,0.095878864,-0.022053816,6.835469343,8.279392879,-0.355779225,0.273578947,-0.004571053,0.355989225,543.405379,-2.205876853,-2.685308798,-0.637923122,0.635367298,-2.205876853,53
XQQFQCNVJHSEHB-UHFFFAOYSA-N,Cc1ccc(cc1)S(=O)(=O)NNC(=O)C(c1ccccc1)(c1ccccc1)O,-1.457699002,391.3013294,396.467,210,-0.121163983,-0.140097707,-0.018933725,0.169023473,0.145172247,-0.023851226,4.879948177,8.432891345,-0.350240443,0.252622485,-0.025527515,0.350450443,645.6486739,-3.113138826,-2.250549348,-0.981643015,2.507802665,-1.590489396,48
XRHGYUZYPHTUJZ-UHFFFAOYSA-N,c1cc(ccc1C(=O)O)Cl,-0.538348802,127.4324153,156.569,239,-0.11804547,-0.124486729,-0.006441259,-0.055534816,-0.063846685,-0.008311869,1.345843706,1.910531898,-0.371890087,0.23676501,-0.04138499,0.372100087,314.2978441,-1.097797108,0.094700572,-0.570404171,0.673288798,-1.184836669,15
XSTCQMIXQXXYCY-UHFFFAOYSA-N,CC(C)(O)P1(=O)OCC2(CO1)COP(=O)(C(C)(C)O)OC2,-1.501169197,309.2983313,344.238,208,-0.768032964,-0.800537884,-0.03250492,-0.509145095,-0.544552217,-0.035407122,6.99584558,10.57225416,-0.382041874,0.303578507,0.025428507,0.382251874,520.4806205,-5.372257117,-2.060594908,-0.873396102,1.620588704,-2.141073956,43
XUGISPSHIFXEHZ-VEVYEIKRSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(=O)C,-1.933182466,564.8761208,428.699,115,-0.281665723,-0.290543936,-0.008878212,0.316570567,0.305015228,-0.011555339,1.797221111,2.892306604,-0.338618625,0.310099314,0.031949314,0.338828625,753.9894588,-1.103666906,-5.951463855,-0.603452902,0.712726737,-1.103666906,79
XXVXIPPJGSLKSX-UHFFFAOYSA-N,C(CCCNC(=O)OCCCCO)CCNC(=O)OCCCCO,-0.809734245,415.8847614,348.44,104,-0.516969232,-0.540013975,-0.023044743,-0.134616894,-0.162453232,-0.027836338,6.282155172,7.408132163,-0.366601389,0.302432825,0.024282825,0.366811389,633.7551886,-3.440303599,-1.073029446,-0.645673322,0.712760141,-4.379292974,56
XYPACLZTPMHPLB-UHFFFAOYSA-N,Cc1ccc2c(ccc(c2n1)O)[N+](=O)[O-],-1.910350113,165.892279,204.185,134.25,-0.018181674,-0.02877687,-0.010595195,0.1001643,0.087613526,-0.012550774,5.432395,7.040905766,-0.35095,0.2161,-0.06205,0.35116,380.0693188,-1.482252496,-0.746979345,-0.533520819,0.881445085,-0.97312531,23
XYUFQWDLRLHUPB-UHFFFAOYSA-N,CC(C)(C)c1ccc(cc1)C(=O)NN,0.137054209,245.1619457,192.261,122.75,-0.036384785,-0.048045589,-0.011660804,0.152378841,0.140813354,-0.011565487,3.865487582,4.888223517,-0.357642039,0.266752487,-0.011397513,0.357852039,423.9841683,-0.626499823,-1.502484412,-0.626499823,0.581132,-1.370157882,30
XYYVYLMBEZUESM-CMKMFDCUSA-N,CN1CC[C@]23[C@H]4C=CC(=O)[C@@H]3Oc3c(ccc(C[C@@H]14)c23)OC,-2.242824864,318.4626754,297.354,185,-0.101019417,-0.117091002,-0.016071584,0.170389117,0.152353794,-0.018035324,4.225818346,6.643483358,-0.309246662,0.261137367,-0.017012633,0.309456662,485.7985523,-1.300029114,-1.420382385,-0.535718629,0.559367078,-1.645104234,41
XZPBDSRFFBZMOL-UHFFFAOYSA-N,CCCC(C)(C)OC(=O)NC(=O)N,-0.894470679,224.9309108,188.227,128,-0.276044613,-0.287281715,-0.011237102,-0.098110417,-0.111387622,-0.013277205,4.310976227,5.901608424,-0.392769894,0.278694807,0.000544807,0.392979894,411.6442944,-1.739827236,-0.235527301,-0.614846256,0.769563153,-2.884879015,29
XZYCIROALNOXCY-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1Cl)(C(c1ccccc1)(c1ccccc1Cl)O)O,-3.258627307,418.690774,435.35,181.5,-0.000520908,-0.011841923,-0.011321015,0.304977595,0.292594265,-0.01238333,2.710254358,3.365260399,-0.342140996,0.269603989,-0.008546011,0.342350996,612.9016462,-1.174455422,-2.245005294,-0.591300941,0.338707758,-1.365673396,50
XZZNDPSIHUTMOC-UHFFFAOYSA-N,c1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1,0.333971557,324.4574277,326.288,48.925,-0.237432469,-0.249576632,-0.012144164,-0.021590078,-0.035123759,-0.013533681,2.242337656,2.911425084,-0.349116929,0.269209813,-0.008940187,0.349326929,556.4835307,-2.63689715,-1.746886846,-0.837945165,1.81436315,-0.822534,38
YAPQBXQYLJRXSA-UHFFFAOYSA-N,Cn1cnc2c1c(=O)[nH]c(=O)n2C,-2.602460323,163.3891115,180.166,346.85,-0.078513533,-0.094757048,-0.016243514,0.030141693,0.012578656,-0.017563038,4.638721189,6.104515137,-0.340105997,0.253049986,-0.025100014,0.340315997,353.2471056,-1.133656895,0.758424733,-0.573785201,0.704596105,-2.399324536,21
YAXHKYDUTPKQCQ-AVPQAVFTSA-N,CCCC(=Cc1ccco1)C=NNC(=O)N,-0.946268355,255.8950733,221.259,176.5,-0.043438267,-0.055981787,-0.01254352,0.140491435,0.127060304,-0.013431131,3.729408329,4.686386709,-0.327864296,0.258570815,-0.019579185,0.328074296,469.3297966,-0.909213138,-0.909083273,-0.629762923,0.677141809,-1.972283876,31
YCBSMEKEDOHEQI-UHFFFAOYSA-N,CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(C)C5CCC34C)O)C2C1C)C(=O)OC,-0.951626569,656.0813098,470.736,170.25,-0.335947184,-0.34853981,-0.012592625,0.30173559,0.288087891,-0.013647699,2.571154701,3.472394018,-0.334410407,0.316341771,0.038191771,0.334620407,682.046266,-1.655795568,-5.946060168,-0.619307615,0.627606896,-1.655795568,84
YDCFNPFXXJRYCZ-UHFFFAOYSA-N,c1c(cc(c(c1[N+](=O)[O-])C(=O)N=[N+]=[N-])[N+](=O)[O-])[N+](=O)[O-],-2.854235622,124.3636427,282.129,96,0.107856951,0.085924383,-0.021932568,0.17645045,0.1527324,-0.023718049,0.998184996,1.763980001,-0.4282685,0.16657,-0.11158,0.4284785,425.9612808,-3.234837199,0.2960117,-0.57695845,0.87172045,-0.72698705,22
YEYCQJVCAMFWCO-PXBBAZSNSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC=O,-1.839553461,530.7892216,414.672,99,-0.26126991,-0.269504598,-0.008234688,0.314778644,0.304821657,-0.009956987,1.827116374,2.692644835,-0.340741432,0.298533671,0.020383671,0.340951432,716.2288191,-1.059241869,-5.537988622,-0.568009682,0.541705519,-1.059241869,76
YFVXLROHJBSEDW-QZQOTICOSA-N,c1ccc(cc1)Nc1ccc(cc1)/N=N/c1ccc(cc1)N(=O)=O,-1.355566778,310.0324265,318.335,164,0.183830484,0.169454388,-0.014376095,0.402470182,0.387256031,-0.015214151,10.01252065,12.60378538,-0.31868758,0.231807464,-0.046342536,0.31889758,592.5654119,-1.031820241,-1.695409423,-0.516040184,0.863526433,-0.868076978,38
YGSDEFSMJLZEOE-UHFFFAOYSA-N,c1ccc(c(c1)C(=O)O)O,0.363600914,132.5787787,138.123,158.625,-0.18153668,-0.187971608,-0.006434928,-0.106033995,-0.114420728,-0.008386733,2.197014374,2.821985387,-0.351497237,0.244541313,-0.033608687,0.351707237,297.8800347,-1.615088096,0.180736213,-0.606628745,0.709332211,-1.615088096,16
YGTUPRIZNBMOFV-UHFFFAOYSA-N,c1ccc(c(c1)C(=O)c1ccc(cc1)O)C(=O)O,0.172072779,233.1165223,242.231,212.25,-0.179007585,-0.195820252,-0.016812667,-0.031667581,-0.048530588,-0.016863007,3.70699149,6.124755526,-0.348684556,0.242163743,-0.035986257,0.348894556,443.3984464,-2.093706091,-0.018124765,-0.560831942,0.662140822,-2.093706091,28
YGVIZQFGNZMZRF-UHFFFAOYSA-N,c1ccc2c(c1)c1CCCCc1n2C(=O)N,-1.234045276,239.5806153,214.267,244.5,-0.027440609,-0.037868376,-0.010427767,0.161738068,0.152145385,-0.009592683,2.220098631,4.551088387,-0.312015154,0.271126188,-0.007023812,0.312225154,414.0481931,-0.606222474,-0.88778566,-0.606222474,0.708211759,-1.525653911,30
YHUVSTOODJDXKV-UHFFFAOYSA-N,COc1ccc(cc1)N=Cc1ccc(cc1)c1ccccc1,-2.638272361,317.269999,287.361,183,0.086762991,0.075429687,-0.011333305,0.33026346,0.317978852,-0.012284608,2.139022719,2.834258142,-0.311121489,0.261178409,-0.016971591,0.311331489,564.949684,-0.40022178,-2.029099366,-0.40022178,0.301236085,-0.744233455,39
YIJMXKZTQSAAQY-UHFFFAOYSA-N,CCOC1(C(c2ccccc2)Br)C(=O)NC(=O)N1,-1.042435463,244.1390983,313.151,202.75,-0.167781773,-0.181833052,-0.014051279,0.005052713,-0.010146608,-0.015199321,3.925667765,4.730280717,-0.361700338,0.239540553,-0.038609447,0.361910338,458.1338104,-1.474641148,0.270235896,-0.583650259,0.717414902,-2.750176836,31
YIKYNHJUKRTCJL-UHFFFAOYSA-N,CCc1c(c(=O)cco1)O,0.135544069,141.3771756,140.139,90.175,-0.158105701,-0.167117552,-0.00901185,-0.064792293,-0.07508269,-0.010290398,3.695234285,5.916284619,-0.34009254,0.2539759,-0.0241741,0.34030254,316.1607534,-1.314792299,-0.281634083,-0.585800271,0.572690229,-1.314792299,18
YIRNNSRYVBZJSD-UHFFFAOYSA-N,CCCCCCCCCCCCCCC1C(=O)N=C(N)S1,-2.581063963,419.862443,312.52,173,-0.136972178,-0.158390998,-0.02141882,0.233293529,0.21391718,-0.019376348,4.817645218,7.950187543,-0.358390819,0.251758063,-0.026391937,0.358600819,668.4833839,-0.546195449,-3.100161762,-0.663636205,0.644536472,-1.669837456,53
YJLSYXATLKWVRI-UHFFFAOYSA-N,c1ccc(cc1)CC1C(=O)N(c2ccccc2)C(=O)N1CC(=O)O,0.187974848,317.3251398,324.336,159.55,-0.187239359,-0.20096026,-0.0137209,0.049618194,0.033666322,-0.015951872,2.965644033,3.889833695,-0.340041339,0.26411261,-0.01403739,0.340251339,551.5715637,-2.073445743,-0.048310677,-0.544644653,0.694917784,-2.960066151,40
YKZYNOWDVPDSMO-QMMMGPOBSA-N,C1C=C(CC[C@@H](CC(=O)O)O)C(=O)C1,-0.394055294,211.0704969,198.219,113,-0.292658976,-0.308181282,-0.015522307,-0.12560783,-0.141198893,-0.015591063,4.60952187,11.87568715,-0.378906928,0.261773817,-0.016376183,0.379116928,406.8042553,-2.330823466,-0.534333614,-0.615665741,0.712079581,-2.330823466,28
YNPNZTXNASCQKK-UHFFFAOYSA-N,c1ccc2c(c1)ccc1ccccc21,-1.9531226,206.2618692,178.233,99.125,0.087402765,0.082855852,-0.004546913,0.235288,0.230332995,-0.004955005,0.001,0.055980001,-0.32212,0.25877,-0.01938,0.32233,372.1477112,0,-1.594358,-0.1712668,0.1625942,0,24
YOCSNHRJFCUGEU-UHFFFAOYSA-N,Cc1ccc(cc1)C(c1ccccc1)(C(c1ccccc1)(c1ccc(C)cc1)O)O,-2.897091314,435.1624016,394.513,164.25,-0.006618063,-0.016844507,-0.010226444,0.36287309,0.350500367,-0.012372723,2.630268422,3.527106078,-0.32963431,0.281325522,0.003175522,0.32984431,658.9687433,-1.181854668,-3.430636464,-0.593123969,0.338549544,-1.181854668,56
YOSHYTLCDANDAN-UHFFFAOYSA-N,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(cc1)c1ccccc1c1[nH]nnn1,-1.741562862,488.3922216,428.537,180.5,0.117660946,0.09317617,-0.024484776,0.51365983,0.488683195,-0.024976636,6.045493655,9.073763844,-0.359010036,0.239008088,-0.039141912,0.359220036,722.5467632,-0.538423774,-2.457805398,-0.538423774,0.529561693,-2.123529693,60
YQEZLKZALYSWHR-CYBMUJFWSA-N,CN[C@]1(CCCCC1=O)c1ccccc1Cl,-0.528767431,231.13096,237.729,120.94,-0.048733169,-0.06145256,-0.012719391,0.157344836,0.143871121,-0.013473715,3.577607222,6.719120773,-0.331939196,0.272218985,-0.005931015,0.332149196,419.2034071,-0.558076633,-1.515172006,-0.558076633,0.561609466,-1.105771523,32
YQJPLPIXXNODAV-UHFFFAOYSA-N,CCCCCCCCCCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,-3.279386998,667.9000789,494.721,126,-0.143711962,-0.165497762,-0.0217858,0.429994226,0.408777637,-0.021216589,4.246097791,5.333183487,-0.284382903,0.282722173,0.004572173,0.284592903,951.7173081,-1.185957331,-4.397220766,-0.604656011,0.720266634,-2.70808153,82
YQWAGWNKWCPCFX-UHFFFAOYSA-N,CCOc1ccc(cc1OC)COC(=O)NC(=O)N,-2.837505883,277.3121748,268.269,173,-0.311612918,-0.327864284,-0.016251365,-0.110366135,-0.12969488,-0.019328745,4.708044878,6.295387745,-0.313509964,0.263619677,-0.014530323,0.313719964,509.8555563,-2.437708419,0.517066614,-0.597824125,0.744832341,-3.568370306,35
YQYQAKKOHZYHEJ-OCEACIFDSA-N,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)/N=N/c1ccc(cc1N(=O)=O)N(=O)=O,-3.22184875,388.7632408,439.43,203.5,0.235364906,0.21757214,-0.017792766,0.522796721,0.503020277,-0.019776444,10.62081024,13.47554258,-0.315634337,0.210654749,-0.067495251,0.315844337,725.1527363,-1.997703314,-2.157252569,-0.508667561,0.8888269,-0.808019455,50
YRPYUECFYIYBGG-UHFFFAOYSA-N,c1ccc(cc1)Nc1cc(ccc1N)Cl,-1.225877629,224.2982265,218.686,102,0.062960949,0.053894238,-0.009066711,0.212907085,0.202863283,-0.010043802,2.512867321,3.13239539,-0.30904132,0.269038856,-0.009111144,0.30925132,424.9967141,0,-1.109064004,-0.483772027,0.273724935,-1.013014527,26
YSEMBYWAAKOCKW-UHFFFAOYSA-N,c1cc(ccc1C=C1CCC(=Cc2ccc(cc2)O)C1=O)O,-2.272754731,300.5609404,292.334,296.5,-0.085610326,-0.10131513,-0.015704803,0.14215027,0.126411764,-0.015738505,3.546789149,4.911447348,-0.329062922,0.250860148,-0.027289852,0.329272922,552.999369,-1.535979193,-1.490385162,-0.546995455,0.550619687,-1.535979193,38
YVJCXMCIFPUNDO-UHFFFAOYSA-N,Cc1c(c(C)c(c(C)c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-3.105828551,180.3154065,255.187,234,-0.018038022,-0.035236301,-0.017198279,0.112471578,0.093950948,-0.01852063,0.178083372,0.257049639,-0.41680494,0.206395215,-0.071754785,0.41701494,415.5812281,-2.866145206,-1.843585377,-0.611755682,0.899407666,-0.169672992,27
YVUQSNJEYSNKRX-UHFFFAOYSA-N,c1ccc2c(c1)[nH]c(=O)n2C1CCN(CCCC(c2ccc(cc2)F)c2ccc(cc2)F)CC1,-1.687277577,444.6193307,461.555,218,-0.124504845,-0.142218653,-0.017713808,0.293098425,0.273429462,-0.019668963,3.412386622,5.27875946,-0.3216321,0.267083885,-0.011066115,0.3218421,769.4046894,-0.61260176,-2.585331833,-0.61260176,0.647744343,-2.135725029,63
YWTYJOPNNQFBPC-UHFFFAOYSA-N,c1cc(Cl)ncc1CN1CCN/C/1=N\[N+](=O)[O-],-2.065409192,204.830781,255.664,144,0.069106396,0.0434821,-0.025624296,0.211524554,0.184292497,-0.027232057,6.961709651,12.58094058,-0.371688075,0.240130256,-0.038019744,0.371898075,440.1065519,-1.149723467,-0.037775373,-0.657155144,0.978602584,-1.92887612,27
YXOLAZRVSSWPPT-UHFFFAOYSA-N,c1cc(c(cc1O)O)c1c(c(=O)c2c(cc(cc2o1)O)O)O,-1.004364225,220.7257222,302.24,290,-0.382146197,-0.396808221,-0.014662024,-0.218984213,-0.236391379,-0.017407166,2.401239745,4.624982523,-0.333839148,0.231647399,-0.046502601,0.334049148,479.8202769,-3.251367686,0.380263521,-0.644757199,0.610217205,-3.251367686,32
YXTRCOAFNXQTKL-UHFFFAOYSA-N,COc1c(cc(cc1Br)Br)Br,-1.524765299,116.4051176,344.828,87,-0.004276689,-0.013419326,-0.009142636,0.049221,0.039838,-0.009383,1.9409,2.2231,-0.36074,0.24413,-0.03402,0.36095,369.6031763,-0.423788,-0.298300412,-0.423788,0.267948,-0.554324882,16
YYRLUIQHYPPKGI-UOGPBWDTSA-N,C1[C@H]([C@@H]2[C@@H]([C@@H]3[C@H](O2)O[C@@H](C(Cl)(Cl)Cl)O3)O)O[C@@H](C(Cl)(Cl)Cl)O1,-3.132343579,222.4199635,438.904,270,-0.467536717,-0.486598819,-0.019062103,-0.331576912,-0.351067291,-0.019490379,1.226932689,2.90414651,-0.396224644,0.255290394,-0.022859606,0.396434644,537.6341043,-2.888212866,1.25769694,-0.538301958,0.359265984,-3.263465322,32
YZIXRDWVUVBLFL-JLYPQOKGSA-N,C1C/C(=N\O)/C(=N/NC(=S)N)/C(=N/O)/C1,-2.065867745,211.9374512,229.263,205.5,0.051623438,0.02920394,-0.022419498,0.188816882,0.164583479,-0.024233403,5.468834653,8.157212246,-0.323010545,0.24307373,-0.03507627,0.323220545,441.6063759,-0.734078197,-0.093448942,-0.702492805,0.474173437,-2.52800415,26
ZBJWWKFMHOAPNS-UHFFFAOYSA-N,c1cc2c(cc(c(c2nc1)O)I)S(=O)(=O)O,-2.062583221,168.2364417,351.121,265,-0.160488971,-0.181775622,-0.021286652,-0.073745017,-0.096513952,-0.022768934,3.693279871,5.415934682,-0.353159545,0.217419866,-0.060730134,0.353369545,416.6306963,-3.144999026,-0.665764076,-0.961283431,2.568064701,-0.824582332,22
ZBRCAASZBMWIDA-QCLAVDOMSA-N,c1cnccc1C(=O)N/N=C/[C@H]([C@@H]1[C@@H]([C@@H](C(=O)O1)O)O)O,-2.0552195,265.2298909,295.252,155,-0.290057705,-0.313776763,-0.023719058,-0.107592353,-0.133780892,-0.026188539,1.896516974,4.663239324,-0.377273008,0.236848775,-0.041301225,0.377483008,503.3534294,-3.085708014,0.816724618,-0.561691095,0.587325533,-3.884618252,34
ZCFSWYZFGJAUKK-UHFFFAOYSA-N,Cc1ccc(C)c(c1[N+](=O)[O-])[N+](=O)[O-],-0.950194414,154.989655,196.163,92.75,0.007824619,-0.007030105,-0.014854723,0.11723995,0.1004221,-0.01681785,7.779689997,10.621015,-0.38312,0.2165155,-0.0616345,0.38333,364.9013199,-1.8922837,-1.37222855,-0.53556365,0.8482771,-0.1957303,22
ZCTGHNQGIRLFDR-KTKRTIGZSA-N,CCN(CC)CCNC(=O)c1ccc(cc1)NC(=O)/C=C\C(=O)O,-3.171335925,371.3403245,333.387,154,-0.227939025,-0.2535736,-0.025634575,0.066342762,0.039680116,-0.026662646,5.596021242,8.710253439,-0.322086874,0.233110578,-0.045039422,0.322296874,625.7698588,-2.259654133,-0.604483944,-0.645089729,0.655918273,-3.559199874,47
ZFSLODLOARCGLH-UHFFFAOYSA-N,c1(=O)[nH]c(=O)[nH]c(=O)[nH]1,-2.213600031,80.37027763,129.075,345,-0.208302117,-0.221092496,-0.012790379,-0.166999,-0.181274967,-0.014275967,0.00605,0.026699187,-0.4301,0.24877,-0.02938,0.43031,268.5812582,-1.541006837,2.198613145,-0.561713572,0.733759507,-3.222891603,12
ZIUSSTSXXLLKKK-SMSFQYLMSA-N,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(c(c2)OC)O)ccc1O,-2.166852656,358.7817573,368.386,183,-0.257601102,-0.277714437,-0.020113335,0.016339693,-0.006057008,-0.022396701,4.12534375,5.304096973,-0.321294274,0.240468253,-0.037681747,0.321504274,665.6471952,-2.85059791,-1.051982972,-0.63957547,0.642630313,-2.85059791,47
ZJGHEUYKWKTKCH-UHFFFAOYSA-N,CCOC(=O)c1ccc(cc1)NC(=S)N,-0.873675102,221.6444375,224.283,148,-0.095499449,-0.117610844,-0.022111394,0.053219193,0.029300728,-0.023918465,4.636487072,7.602188173,-0.328047792,0.235050831,-0.043099169,0.328257792,448.8260553,-1.047910321,0.156980311,-0.73107031,0.669849177,-2.611555937,27
ZKPLTLWJBLZUSM-UHFFFAOYSA-N,Cc1cc(c(C)c(c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-2.08127528,153.729552,241.16,139.75,0.01253661,-0.003805476,-0.016342086,0.120613161,0.102283501,-0.01832966,3.491774849,5.191608605,-0.40581004,0.183180182,-0.094969818,0.40602004,398.8510692,-2.73601466,-1.261691282,-0.564800424,0.856662121,-0.191848842,24
ZLHNYIHIHQEHJQ-UHFFFAOYSA-N,CC(=O)NNC(=O)C,0.115505606,127.6815053,116.12,138.25,-0.131027763,-0.145941865,-0.014914102,-0.05113503,-0.068112622,-0.016977592,1.644520071,4.462453562,-0.357643737,0.287314701,0.009164701,0.357853737,300.8349785,-1.194760813,0.052502236,-0.619017315,0.645353821,-1.936490757,16
ZMFNLYAUUKOVIN-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)(C(=O)NNS(=O)(=O)c1ccc(cc1)[N+](=O)[O-])O,-1.177553773,369.1815767,427.437,184.5,-0.101650155,-0.127112278,-0.025462123,0.162324361,0.133753786,-0.028570575,3.097186578,5.037986816,-0.360093137,0.199141217,-0.079008783,0.360303137,650.0087481,-4.015248271,-1.673154171,-0.949936017,2.484095062,-1.683941587,47
ZNLCZYFJZIUCIJ-UHFFFAOYSA-N,c1ccc(cc1)Nc1ccc(cc1)n1nc2ccccc2[n+]1[O-],-2.003367172,302.0605159,302.335,185,0.219802927,0.208547971,-0.011254956,0.441070035,0.428384137,-0.012685898,1.952867615,3.001087537,-0.304274451,0.239141591,-0.039008409,0.304484451,550.8692789,-0.542709447,-1.762880192,-0.542709447,0.517295209,-0.757311711,37
ZOLJFBQEKSZVCB-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)Nc1ccccc1,-2.379723593,535.9455704,359.596,92,-0.163957949,-0.175991938,-0.01203399,0.32544151,0.313798793,-0.011642716,3.685279268,5.073309034,-0.324900845,0.28189155,0.00374155,0.325110845,792.6845053,-0.610470075,-4.837266426,-0.610470075,0.640352662,-1.102157057,67
ZPTVNYMJQHSSEA-UHFFFAOYSA-N,Cc1ccc(cc1)[N+](=O)[O-],-0.140235068,138.6675925,137.138,52.06,0.011977205,0.002339302,-0.009637902,0.100059375,0.089094246,-0.010965129,6.358531251,8.217181228,-0.378725625,0.232995625,-0.045154375,0.378935625,312.6472079,-1.047942571,-1.100709641,-0.542352817,0.86462196,-0.183320611,17
ZQBAKBUEJOMQEX-UHFFFAOYSA-N,c1ccc(cc1)OC(=O)c1ccccc1O,0.338028289,222.7583141,214.221,41.725,-0.12094547,-0.126966346,-0.006020875,0.022344177,0.015118766,-0.007225411,2.236748973,2.914403834,-0.346844144,0.244129883,-0.034020117,0.347054144,420.6794293,-1.506161883,-0.413726305,-0.581248749,0.709427919,-1.506161883,26
ZQKCNHLMCZDMNN-WUXMJOGZSA-N,CCOc1ccc(cc1/C=N/NC(=O)N)[N+](=O)[O-],-2.504554637,217.833143,252.23,228.75,-0.067468342,-0.089682501,-0.022214159,0.092380044,0.069371029,-0.023009015,6.899512103,8.231631679,-0.338076933,0.23384223,-0.04430777,0.338286933,477.3473354,-2.07157542,-0.214047406,-0.630828811,0.882671678,-2.265453906,30
ZRVUJXDFFKFLMG-UHFFFAOYSA-N,Cc1cnc(NC(=O)C2=C(c3ccccc3S(=O)(=O)N2C)O)s1,-3.012875764,276.1900524,351.407,254.5,-0.148750344,-0.172616459,-0.023866114,0.041981097,0.01623798,-0.025743116,6.03106183,9.295919904,-0.328291727,0.215360311,-0.062789689,0.328501727,541.4747236,-2.909699671,-0.96022467,-0.948872648,2.510916187,-1.68158892,36
